"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.674846150E1,-1.255738678E0,-1.506916351E0,2.869383087E0,3.475778448E0
4.675844250E1,-3.929328918E-1,-1.254092102E0,4.034410400E0,4.243066172E0
4.676842350E1,-1.496887207E-3,-1.479373627E0,4.815486145E0,5.037604131E0
4.677840450E1,-7.125183105E-2,-1.503024445E0,5.889053650E0,6.078249106E0
4.678838650E1,4.608915710E-1,-2.163451080E0,7.512427826E0,7.831316202E0
4.679836750E1,1.505569153E0,-4.397405548E0,8.361162872E0,9.566240568E0
4.680834850E1,2.176623688E0,-7.951764221E0,7.621251526E0,1.122727570E1
4.681832950E1,2.187550964E0,-1.119087845E1,6.391109619E0,1.307162659E1
4.682831050E1,1.762285309E0,-1.318503159E1,5.034630432E0,1.422315756E1
4.683829250E1,1.013093262E0,-1.402119278E1,3.352278900E0,1.445191955E1
4.684827350E1,2.688409424E-1,-1.407208694E1,2.148781586E0,1.423773749E1
4.685825450E1,-2.415975952E-1,-1.338202194E1,1.272653503E0,1.344457242E1
4.686823550E1,-6.303392029E-1,-1.217657867E1,3.806584167E-1,1.219882357E1
4.687821750E1,-9.189390564E-1,-1.078043198E1,-1.732946320E0,1.095742970E1
4.688819850E1,-1.330583038E0,-9.541608124E0,-9.887089691E0,1.380461080E1
4.689817950E1,-2.146536255E0,-8.765771484E0,-1.334729416E1,1.611200264E1
4.690816050E1,-2.154769135E0,-8.338110809E0,-8.053702240E0,1.179106618E1
4.691814150E1,-1.271156616E0,-8.854836273E0,-1.260379028E0,9.033964792E0
4.692812746E1,2.694396973E-3,-9.501341858E0,3.222349091E0,1.003289779E1
4.693810846E1,1.666484528E0,-9.552984467E0,2.942880249E0,1.013396403E1
4.694808946E1,4.152065735E0,-9.101672974E0,-2.306553497E0,1.026646433E1
4.695807046E1,4.092190247E0,-8.135282593E0,-2.550695801E0,9.457002323E0
4.696805246E1,4.076173553E0,-8.310568085E0,-1.230740662E0,9.337850679E0
4.697803346E1,4.120780792E0,-8.753197632E0,6.168672180E-1,9.694319382E0
4.698801446E1,3.918701019E0,-9.144783325E0,3.075803833E0,1.041363764E1
4.699799546E1,3.819307709E0,-9.388326874E0,3.915707245E0,1.086556745E1
4.700797646E1,3.838916931E0,-9.329798584E0,3.312162323E0,1.061851421E1
4.701795846E1,3.901486816E0,-9.051078186E0,1.985770569E0,1.005419815E1
4.702793946E1,3.932771759E0,-8.729247437E0,1.246008911E0,9.654998328E0
4.703792046E1,3.766766968E0,-8.378826141E0,8.000862122E-1,9.221355586E0
4.704790146E1,3.508254547E0,-8.140222321E0,5.313949585E-1,8.879946509E0
4.705788346E1,2.863844604E0,-8.445737000E0,7.231462097E-1,8.947347083E0
4.706786446E1,2.076332245E0,-9.111402740E0,9.538165283E-1,9.393539347E0
4.707784546E1,1.360221405E0,-9.398056641E0,8.893006897E-1,9.537532522E0
4.708782646E1,6.689588928E-1,-9.697733459E0,8.243357849E-1,9.755668595E0
4.709780746E1,2.246827698E-1,-9.982441406E0,4.311035156E-1,9.994271810E0
4.710778946E1,-1.836680603E-1,-1.031040939E1,-3.594026184E-1,1.031830636E1
4.711777046E1,-5.983058167E-1,-1.051877609E1,-1.177002411E0,1.060131855E1
4.712775146E1,-7.716453552E-1,-1.053524185E1,-1.295256500E0,1.064257708E1
4.713773246E1,-3.805087280E-1,-1.035591476E1,-1.023870850E-1,1.036340874E1
4.714771446E1,7.394622803E-1,-1.010503647E1,1.653461609E0,1.026608503E1
4.715769546E1,1.826352081E0,-1.027598099E1,2.538571014E0,1.074130765E1
4.716767646E1,2.864443359E0,-1.053883438E1,1.986668701E0,1.110040172E1
4.717765746E1,3.869453430E0,-1.069915100E1,1.082249451E0,1.142872547E1
4.718763846E1,4.687202911E0,-1.115570160E1,1.038989410E0,1.214491862E1
4.719762046E1,5.324278107E0,-1.209844116E1,1.534908142E0,1.330699662E1
4.720760146E1,5.738915863E0,-1.345072906E1,1.812131653E0,1.473570795E1
4.721758246E1,6.319857788E0,-1.494761627E1,9.210346985E-1,1.625484973E1
4.722756346E1,7.133266296E0,-1.613824036E1,-9.207353210E-1,1.766844768E1
4.723754546E1,7.489076385E0,-1.625754227E1,-1.062191162E0,1.793104001E1
4.724752646E1,7.060667267E0,-1.524414963E1,7.888595581E-1,1.681842500E1
4.725750746E1,5.931565247E0,-1.372615631E1,1.425934753E0,1.502078970E1
4.726748846E1,3.973337402E0,-1.309237427E1,-1.320254517E0,1.374557187E1
4.727746946E1,1.174607391E0,-1.281709671E1,-7.649393005E0,1.497233729E1
4.728745146E1,-5.046006775E-1,-1.363424744E1,-5.745801544E0,1.480410620E1
4.729743246E1,-7.421566772E-1,-1.494941254E1,3.788621521E-1,1.497261728E1
4.730741346E1,-1.398691406E0,-1.528157181E1,2.022144928E0,1.547810856E1
4.731739446E1,-2.001338196E0,-1.540566376E1,1.520687714E0,1.560936647E1
4.732737646E1,-2.486928406E0,-1.574141556E1,3.046165466E-1,1.593956611E1
4.733735746E1,-2.735561371E0,-1.621083939E1,-7.080276489E-1,1.645527006E1
4.734733846E1,-2.818039856E0,-1.654509430E1,-6.538403320E-1,1.679610077E1
4.735731946E1,-2.883004761E0,-1.626143417E1,2.007325745E-1,1.651624205E1
4.736730046E1,-2.786006470E0,-1.498653534E1,1.804497528E0,1.534973240E1
4.737728246E1,-2.211650848E0,-1.288864792E1,3.349285126E0,1.349912425E1
4.738726346E1,-1.616488495E0,-1.046713348E1,3.413501587E0,1.112770918E1
4.739724446E1,-1.161434784E0,-8.077353058E0,3.897744598E0,9.043504638E0
4.740722546E1,-4.489164734E-1,-6.497238922E0,4.422253876E0,7.872227699E0
4.741720746E1,1.267863464E-1,-5.337450714E0,3.982169037E0,6.660489857E0
4.742718846E1,1.190923462E0,-4.972359924E0,1.273851013E0,5.269284421E0
4.743716946E1,2.566413116E0,-5.004542999E0,-2.395767975E0,6.113234095E0
4.744715046E1,2.286944275E0,-4.717739410E0,-2.692900085E0,5.893970659E0
4.745713146E1,1.421893158E0,-4.807253265E0,-1.729503479E0,5.303078954E0
4.746711346E1,7.027885437E-1,-5.254373474E0,-6.884184265E-1,5.345677906E0
4.747709446E1,1.395098877E-1,-5.956263885E0,-5.496569824E-1,5.983198583E0
4.748707546E1,-2.829116821E-1,-6.783892822E0,-8.167016602E-1,6.838731055E0
4.749705646E1,-5.704637146E-1,-7.600744171E0,-1.111738129E0,7.702772389E0
4.750703746E1,-9.000782776E-1,-8.244106293E0,-1.317709808E0,8.397129784E0
4.751701946E1,-1.201251984E0,-8.920399933E0,-1.273701324E0,9.090591639E0
4.752700046E1,-1.446142731E0,-9.422605591E0,-1.071022797E0,9.592909608E0
4.753698146E1,-1.639241180E0,-9.240434418E0,-2.598596191E-1,9.388304794E0
4.754696246E1,-1.662293243E0,-8.224197693E0,8.253836060E-1,8.431008517E0
4.755694446E1,-1.646276550E0,-6.770869904E0,1.079704742E0,7.051288397E0
4.756692546E1,-1.642534332E0,-5.521867218E0,4.942721558E-1,5.782148525E0
4.757690646E1,-1.511556702E0,-4.783003693E0,-1.874102783E-1,5.019666383E0
4.758688746E1,-1.350042572E0,-4.328548737E0,-6.676116943E-1,4.583083513E0
4.759686846E1,-1.261127472E0,-3.914809113E0,-8.898994446E-1,4.208098610E0
4.760685046E1,-1.245410156E0,-3.422482910E0,-1.054107971E0,3.791514123E0
4.761683146E1,-1.303040314E0,-2.994822235E0,-1.309925995E0,3.518917503E0
4.762681246E1,-1.214873657E0,-2.721939697E0,-1.487905884E0,3.331476795E0
4.763679346E1,-1.008752289E0,-2.657872925E0,-1.636247406E0,3.280118174E0
4.764677446E1,-6.843768311E-1,-2.913241882E0,-2.108964386E0,3.661021810E0
4.765675646E1,-3.088078308E-1,-3.542084198E0,-2.999163208E0,4.651526920E0
4.766673746E1,8.113128662E-2,-4.703219604E0,-4.303550720E0,6.375531800E0
4.767671846E1,9.720785522E-1,-6.717131653E0,-6.109694824E0,9.131985830E0
4.768669946E1,3.116219788E0,-1.055170761E1,-9.301956482E0,1.440748950E1
4.769668046E1,6.762936401E0,-1.668669983E1,-1.372915009E1,2.264227952E1
4.770666246E1,1.162796951E1,-2.427771423E1,-1.490675125E1,3.077057549E1
4.771664346E1,1.322889038E1,-2.858665375E1,-1.179127991E1,3.363383111E1
4.772662446E1,1.168036057E1,-2.712838623E1,-8.816366272E0,3.082382969E1
4.773660546E1,9.772428131E0,-2.293500641E1,-5.761518860E0,2.558730095E1
4.774658746E1,7.596103821E0,-1.967822891E1,-4.297263794E0,2.152672670E1
4.775656846E1,4.606071625E0,-1.845691864E1,-4.448299713E0,1.953614885E1
4.776654946E1,1.780996399E0,-1.738918900E1,-3.594475250E0,1.784589853E1
4.777653046E1,9.789642334E-2,-1.638193359E1,-2.368674316E0,1.655258137E1
4.778651146E1,-1.433119812E0,-1.513742157E1,-7.794291687E-1,1.522507386E1
4.779649346E1,-2.621648254E0,-1.366403549E1,1.451830902E0,1.398880690E1
4.780647446E1,-3.356470184E0,-1.131541946E1,2.480192413E0,1.206051260E1
4.781645546E1,-3.713926849E0,-7.739804993E0,2.142794037E0,8.848129760E0
4.782643646E1,-2.855761414E0,-6.314768372E0,3.947740631E0,7.975984512E0
4.783641746E1,-2.016756134E0,-5.419480133E0,2.823728027E0,6.435177557E0
4.784639946E1,-1.477277985E0,-4.626578979E0,2.730471954E0,5.571629958E0
4.785638046E1,-1.050365753E0,-3.975882111E0,3.434308319E0,5.357740233E0
4.786636146E1,-4.800517273E-1,-3.952830048E0,4.064797211E0,5.690157415E0
4.787634246E1,1.007405090E-1,-3.904480591E0,4.461921387E0,5.929912292E0
4.788632446E1,4.266128540E-1,-3.656446381E0,5.019811249E0,6.224958123E0
4.789630546E1,3.405418396E-1,-3.450474701E0,5.924380188E0,6.864402743E0
4.790628646E1,1.004261627E0,-4.296814728E0,6.868766327E0,8.164013050E0
4.791626746E1,1.700912933E0,-6.410269775E0,6.141578522E0,9.039007143E0
4.792624483E1,1.975741425E0,-8.917256470E0,4.687352600E0,1.026607479E1
4.793622683E1,1.600771179E0,-1.079270645E1,3.169808350E0,1.136189535E1
4.794620783E1,1.077010345E0,-1.236593491E1,1.781295776E0,1.253990877E1
4.795618883E1,5.746549988E-1,-1.333262466E1,8.032296753E-1,1.336915430E1
4.796616983E1,1.887574768E-1,-1.340896591E1,3.617976379E-1,1.341517401E1
4.797615083E1,2.116598511E-1,-1.283475998E1,4.674778748E-1,1.284501457E1
4.798613283E1,6.713539124E-1,-1.178903458E1,-3.409909058E0,1.229062782E1
4.799611383E1,1.298849030E0,-1.023870850E1,-1.235321136E1,1.609720446E1
4.800609483E1,5.152285767E-1,-9.123377838E0,-1.161734161E1,1.478053145E1
4.801607583E1,-6.259982300E-1,-8.406069489E0,-4.759203186E0,9.680077117E0
4.802605683E1,-7.330256653E-1,-8.508306885E0,1.372196503E0,8.649366215E0
4.803603883E1,5.239105225E-2,-8.863518219E0,5.266647949E0,1.031029974E1
4.804601983E1,1.390159149E0,-8.664282532E0,6.540349274E0,1.094433657E1
4.805600083E1,2.295476532E0,-8.311316528E0,5.267097015E0,1.010393517E1
4.806598183E1,2.689457245E0,-7.966284027E0,2.105072479E0,8.667536652E0
4.807596283E1,2.733914795E0,-8.020321655E0,-1.160836029E0,8.552624734E0
4.808594483E1,2.669398956E0,-8.657396851E0,-1.802551575E0,9.237175066E0
4.809592583E1,2.629731445E0,-9.410031738E0,-1.041983185E0,9.825981567E0
4.810590683E1,2.650538177E0,-9.553583221E0,-1.426533508E-1,9.915475530E0
4.811588783E1,2.590962067E0,-9.369316406E0,-6.915618896E-2,9.721211701E0
4.812586883E1,2.440075836E0,-9.057365112E0,-5.189707947E-1,9.394634828E0
4.813585083E1,2.066752167E0,-8.825048218E0,-3.969744873E-1,9.072515049E0
4.814583183E1,1.532213745E0,-8.871451721E0,8.427474976E-2,9.003190370E0
4.815581283E1,1.018781433E0,-9.000932465E0,2.568658447E-1,9.062046176E0
4.816579383E1,5.601351929E-1,-9.100774841E0,4.156855774E-1,9.127466716E0
4.817577483E1,1.993853760E-1,-9.214388580E0,9.677375793E-1,9.267212497E0
4.818575683E1,-1.267863464E-1,-9.185648346E0,1.647174683E0,9.333027095E0
4.819573783E1,-3.698808289E-1,-9.049880676E0,2.119592285E0,9.302140804E0
4.820571883E1,-6.683601379E-1,-8.775650940E0,2.337539063E0,9.106198085E0
4.821569983E1,-1.032552795E0,-8.513995056E0,2.359243927E0,8.894959752E0
4.822568183E1,-1.353335724E0,-8.540639648E0,2.246977386E0,8.934369063E0
4.823566283E1,-1.564546509E0,-8.912017365E0,1.977986755E0,9.261980938E0
4.824564383E1,-1.428778839E0,-9.571994934E0,1.277144165E0,9.761946179E0
4.825562483E1,-5.284011841E-1,-1.004156845E1,9.205856323E-2,1.005588283E1
4.826560583E1,5.053491211E-1,-1.043524979E1,-6.902146912E-1,1.047025368E1
4.827558783E1,1.479972382E0,-1.083596649E1,-7.685018921E-1,1.096353425E1
4.828556883E1,2.312690735E0,-1.098430801E1,-2.279759216E-1,1.122744557E1
4.829554983E1,2.897374878E0,-1.100466568E1,3.975732422E-1,1.138663745E1
4.830553083E1,3.320395203E0,-1.092443253E1,7.002438354E-1,1.143934403E1
4.831551183E1,3.759282532E0,-1.084614532E1,8.954379272E-1,1.151402982E1
4.832549383E1,4.229005737E0,-1.120000946E1,1.573378143E0,1.207477620E1
4.833547483E1,4.610412598E0,-1.200084412E1,2.502645721E0,1.309730504E1
4.834545583E1,5.121749268E0,-1.347602646E1,2.659369812E0,1.465973576E1
4.835543683E1,5.839057617E0,-1.514310974E1,1.322799225E0,1.628367785E1
4.836541783E1,6.699019318E0,-1.637804169E1,-3.847000122E-2,1.769515723E1
4.837539983E1,7.229067078E0,-1.712019836E1,3.923341370E-1,1.858802111E1
4.838538083E1,7.190148010E0,-1.713426910E1,1.774410095E0,1.866627808E1
4.839536183E1,6.268664246E0,-1.637804169E1,2.762056274E0,1.775289711E1
4.840534283E1,4.389022980E0,-1.542168045E1,2.528392181E0,1.623220619E1
4.841532383E1,2.317630463E0,-1.460108688E1,4.046086121E-1,1.478941707E1
4.842530583E1,4.960684204E-1,-1.411908920E1,-1.415157166E0,1.419850110E1
4.843528683E1,-1.355730743E0,-1.378618149E1,-3.110531616E0,1.419761293E1
4.844526783E1,-2.732717285E0,-1.354742798E1,-2.747686157E0,1.409078876E1
4.845524883E1,-2.939736786E0,-1.396565826E1,1.484912109E-1,1.427248096E1
4.846522983E1,-3.358865204E0,-1.394440247E1,6.879693604E-1,1.435972275E1
4.847521083E1,-4.106260986E0,-1.366942429E1,-2.990780640E-1,1.427599339E1
4.848519283E1,-4.682861938E0,-1.331166824E1,-8.659492493E-1,1.413787733E1
4.849517383E1,-5.047952728E0,-1.241323654E1,-8.979826355E-1,1.343043711E1
4.850515483E1,-5.338049469E0,-1.144894180E1,-7.349716187E-1,1.265358541E1
4.851513583E1,-5.476361847E0,-1.063717987E1,-3.513194275E-1,1.196927567E1
4.852511783E1,-5.228327637E0,-9.557325439E0,1.323996735E0,1.097409891E1
4.853509883E1,-4.492906952E0,-8.466992798E0,2.875071259E0,1.000710821E1
4.854507983E1,-3.447630615E0,-7.142097931E0,2.679577789E0,8.371132351E0
4.855506083E1,-2.369722137E0,-6.187532959E0,2.415826263E0,7.052472167E0
4.856504183E1,-1.556912384E0,-5.477110291E0,1.172960815E0,5.813652069E0
4.857502283E1,-1.181942139E0,-5.172344055E0,8.867559814E-1,5.379262627E0
4.858500483E1,-6.988966370E-1,-5.811814270E0,1.001866608E0,5.938802768E0
4.859498583E1,7.155120850E-2,-7.145091705E0,-5.019062805E-1,7.163055561E0
4.860496683E1,3.213816833E-1,-7.789202271E0,-1.629661102E0,7.964342629E0
4.861494783E1,3.680845642E-1,-8.301586761E0,-1.616039429E0,8.465424528E0
4.862492883E1,4.058061218E-1,-9.067543945E0,-1.373992767E0,9.180026576E0
4.863491083E1,5.387297058E-1,-9.758058014E0,-1.448837128E0,9.879729496E0
4.864489183E1,7.442523193E-1,-9.932744751E0,-1.424587555E0,1.006194710E1
4.865487283E1,9.993218994E-1,-9.815089417E0,-1.159788208E0,9.933767322E0
4.866485383E1,1.349593506E0,-9.435778198E0,-8.146060181E-1,9.566550883E0
4.867483483E1,1.686393127E0,-8.810079346E0,6.541397095E-2,8.970267490E0
4.868481683E1,1.727407837E0,-7.781268768E0,5.351371765E-1,7.988645272E0
4.869479783E1,1.393751678E0,-6.305787048E0,1.342707825E-1,6.459374790E0
4.870477883E1,1.013991394E0,-4.962031403E0,-4.688250732E-1,5.086229560E0
4.871475983E1,8.178991699E-1,-4.046984253E0,-8.250842285E-1,4.210439951E0
4.872474083E1,6.900650024E-1,-3.435206451E0,-9.487271118E-1,3.630002232E0
4.873472283E1,5.310955811E-1,-3.108585663E0,-9.325607300E-1,3.288622334E0
4.874470383E1,3.118016052E-1,-3.029250641E0,-8.635542297E-1,3.165328671E0
4.875468483E1,1.113684082E-1,-3.121009827E0,-8.446934509E-1,3.235214411E0
4.876466583E1,-8.831634521E-3,-3.275039520E0,-8.798703003E-1,3.391184690E0
4.877464683E1,-3.263214111E-2,-3.385360107E0,-1.034798126E0,3.540132070E0
4.878462883E1,5.852828979E-2,-3.572171631E0,-1.235830078E0,3.780358674E0
4.879460983E1,2.823129272E-1,-4.111350403E0,-1.585802307E0,4.415616795E0
4.880459083E1,6.526428223E-1,-5.058580627E0,-2.304906921E0,5.597122165E0
4.881457183E1,1.237925720E0,-6.359824677E0,-3.532504120E0,7.379594526E0
4.882455283E1,2.243384857E0,-8.121810608E0,-5.504952393E0,1.006484396E1
4.883453483E1,4.050127716E0,-1.105062012E1,-8.805588684E0,1.469891600E1
4.884451583E1,7.026089172E0,-1.573363174E1,-1.332229614E1,2.178064901E1
4.885449683E1,1.100885696E1,-2.165801193E1,-1.577958618E1,2.896998020E1
4.886447783E1,1.329175964E1,-2.569511673E1,-1.316347641E1,3.178343923E1
4.887445883E1,1.242401413E1,-2.460643066E1,-8.734336853E0,2.891576036E1
4.888443983E1,1.014994308E1,-1.994422577E1,-4.471351776E0,2.282074654E1
4.889442183E1,8.208480377E0,-1.476454697E1,-3.763473816E0,1.730707175E1
4.890440283E1,6.298003235E0,-1.009036697E1,-5.668262787E0,1.317609781E1
4.891438383E1,4.090393982E0,-7.256011047E0,-7.403604126E0,1.114425293E1
4.892436483E1,2.261946259E0,-9.942474518E0,-5.823190613E0,1.174217822E1
4.893434521E1,1.221310272E0,-1.324415863E1,-2.821632385E0,1.359635782E1
4.894432721E1,-3.020718384E-1,-1.533096909E1,9.345066833E-1,1.536239445E1
4.895430821E1,-2.043849792E0,-1.687261322E1,5.183570709E0,1.776884364E1
4.896428921E1,-3.640729065E0,-1.782583099E1,6.471043396E0,1.931034856E1
4.897427021E1,-5.073250122E0,-1.765967651E1,7.000941467E0,1.966253348E1
4.898425121E1,-5.880820770E0,-1.582404373E1,6.607858887E0,1.812865720E1
4.899423321E1,-5.583988037E0,-1.258118729E1,3.605851593E0,1.422917291E1
4.900421421E1,-4.470154266E0,-8.614735565E0,9.204359436E-1,9.749007660E0
4.901419521E1,-3.232078857E0,-5.451812897E0,5.617817688E-1,6.362719258E0
4.902417621E1,-2.278112640E0,-3.121009827E0,9.586065674E-1,3.981133770E0
4.903415721E1,-1.545536041E0,-1.485361176E0,1.645827484E0,2.702540950E0
4.904413821E1,-1.278341675E0,-7.514373779E-2,3.132984924E0,3.384582479E0
4.905412021E1,-1.384920044E0,8.116122437E-1,5.201832733E0,5.443875618E0
4.906410121E1,-1.103505249E0,1.950444031E-1,6.776258698E0,6.868292953E0
4.907408221E1,-5.938151550E-1,-2.723586273E0,6.839577026E0,7.385821046E0
4.908406321E1,-4.119433594E-1,-6.880891113E0,5.661227417E0,8.919969490E0
4.909404421E1,-8.372090149E-1,-1.037776932E1,4.591851196E0,1.137910859E1
4.910402621E1,-1.254990234E0,-1.329131058E1,3.692371674E0,1.385162611E1
4.911400721E1,-1.407672729E0,-1.531809586E1,3.128943329E0,1.569763962E1
4.912398821E1,-1.396595764E0,-1.572420135E1,2.625390472E0,1.600292670E1
4.913396921E1,-1.185684357E0,-1.430185913E1,1.830393677E0,1.446718228E1
4.914395021E1,-6.997947693E-1,-1.206401276E1,1.237776031E0,1.214751851E1
4.915393221E1,7.379653931E-2,-1.022598495E1,-2.672243042E0,1.056963089E1
4.916391321E1,1.410816193E0,-8.481362915E0,-1.105181763E1,1.400237809E1
4.917389421E1,1.293160858E0,-7.054080963E0,-1.162647263E1,1.366042419E1
4.918387521E1,7.206015015E-1,-6.709347839E0,-4.794529724E0,8.277809507E0
4.919385621E1,9.614506531E-1,-7.601193237E0,2.018103333E0,7.923084440E0
4.920383721E1,1.630559235E0,-9.113498383E0,6.481072540E0,1.130127769E1
4.921381921E1,2.349364471E0,-1.009830048E1,7.356751556E0,1.271286669E1
4.922380021E1,3.022065582E0,-1.010862900E1,5.041815491E0,1.169346672E1
4.923378121E1,3.520229645E0,-9.636061707E0,9.791139221E-1,1.030555025E1
4.924376221E1,3.820205841E0,-9.347611542E0,-2.034419403E0,1.030100367E1
4.925374321E1,4.039350128E0,-9.356143799E0,-3.003055115E0,1.062412896E1
4.926372521E1,4.268224182E0,-9.524842987E0,-2.313738556E0,1.069082587E1
4.927370621E1,4.439468079E0,-9.596094818E0,-1.254541168E0,1.064743096E1
4.928368721E1,4.479285278E0,-9.521849213E0,-4.905299377E-1,1.053424077E1
4.929366821E1,4.328698425E0,-9.435029755E0,-1.287322998E-1,1.038142517E1
4.930364921E1,3.876788177E0,-9.198371887E0,3.637435913E-1,9.988585553E0
4.931363121E1,3.101999359E0,-8.743617554E0,1.038091278E0,9.335463644E0
4.932361221E1,2.237397308E0,-8.484656067E0,1.420246582E0,8.888893949E0
4.933359321E1,1.456920319E0,-8.284821625E0,1.289119263E0,8.510153620E0
4.934357421E1,8.628057861E-1,-8.119265900E0,9.098080444E-1,8.215513572E0
4.935355521E1,4.790039062E-1,-8.215366058E0,6.385720825E-1,8.254057095E0
4.936353621E1,1.169068909E-1,-8.526568909E0,5.580395508E-1,8.545610143E0
4.937351821E1,-2.549198914E-1,-8.805738373E0,6.276448059E-1,8.831758061E0
4.938349921E1,-5.884263611E-1,-8.984167328E0,8.454418945E-1,9.043023839E0
4.939348021E1,-8.873547363E-1,-9.170380096E0,1.142723694E0,9.283807785E0
4.940346121E1,-1.143921204E0,-9.369915161E0,1.496288452E0,9.557339848E0
4.941344221E1,-1.339414673E0,-9.662257233E0,1.984123993E0,9.954395738E0
4.942342421E1,-1.379231873E0,-1.001357666E1,2.211800537E0,1.034727306E1
4.943340521E1,-1.281335449E0,-1.040261765E1,1.869163055E0,1.064659781E1
4.944338621E1,-7.623646545E-1,-1.061951660E1,9.572593689E-1,1.068979318E1
4.945336721E1,1.601669312E-2,-1.081560883E1,5.927673340E-1,1.083185228E1
4.946334821E1,8.006849670E-1,-1.081845291E1,1.076261902E0,1.090130082E1
4.947332921E1,1.538051605E0,-1.057116714E1,1.534159698E0,1.079207225E1
4.948331121E1,2.337389374E0,-1.067864365E1,1.508113861E0,1.103500007E1
4.949329221E1,3.232976990E0,-1.129431335E1,1.210532684E0,1.181012463E1
4.950327321E1,4.130809937E0,-1.246787292E1,9.693841553E-1,1.317008548E1
4.951325421E1,4.912634125E0,-1.399844009E1,8.803193665E-1,1.486153630E1
4.952323521E1,5.725593567E0,-1.549832108E1,2.586621094E-1,1.652414246E1
4.953321721E1,6.302942963E0,-1.610560822E1,1.770817566E-1,1.729592622E1
4.954319821E1,6.575825500E0,-1.620215744E1,9.675878906E-1,1.751249877E1
4.955317921E1,6.706354065E0,-1.642698990E1,1.689985657E0,1.782350228E1
4.956316021E1,6.510860596E0,-1.662472870E1,2.549647980E0,1.803534349E1
4.957314121E1,5.599705353E0,-1.668146072E1,2.921175385E0,1.783707088E1
4.958312321E1,3.706292725E0,-1.646680710E1,2.676434326E-1,1.688087601E1
4.959310421E1,7.867639160E-1,-1.524310181E1,-5.269641724E0,1.614745410E1
4.960308521E1,-6.478527832E-1,-1.516122208E1,-3.418141937E0,1.555525835E1
4.961306621E1,-1.054407349E0,-1.514939667E1,3.972738647E-1,1.519124158E1
4.962304721E1,-1.778751068E0,-1.434107758E1,1.459315338E0,1.452446428E1
4.963302821E1,-2.491119690E0,-1.370669678E1,6.074368286E-1,1.394446820E1
4.964301021E1,-3.079096985E0,-1.337423813E1,-6.628216553E-1,1.374010249E1
4.965299121E1,-3.551514587E0,-1.330897385E1,-1.410816193E0,1.384674846E1
4.966297221E1,-3.897744598E0,-1.323667419E1,-1.394350433E0,1.386889216E1
4.967295321E1,-4.142785034E0,-1.282562897E1,-7.304809570E-1,1.349788979E1
4.968293421E1,-4.392465820E0,-1.183379150E1,3.251239014E-1,1.262687938E1
4.969291521E1,-4.120032349E0,-1.028690826E1,2.349214783E0,1.132757513E1
4.970289721E1,-3.161126404E0,-8.695717163E0,4.553231506E0,1.031213529E1
4.971287821E1,-2.336940308E0,-7.579638062E0,4.714745636E0,9.227189689E0
4.972285921E1,-1.859433289E0,-6.931036835E0,3.748654633E0,8.096244519E0
4.973284021E1,-1.557361450E0,-6.518345032E0,2.680026855E0,7.217807187E0
4.974282121E1,-1.404080200E0,-6.358178101E0,1.645079041E0,6.715962702E0
4.975280321E1,-1.237925720E0,-6.219117279E0,-2.911445618E-1,6.347806312E0
4.976278421E1,-7.009922791E-1,-6.227350159E0,-9.412426758E-1,6.336972301E0
4.977276521E1,3.032693481E-1,-7.082372131E0,-2.574196930E0,7.541780767E0
4.978274621E1,6.092330933E-1,-7.626790009E0,-3.411405945E0,8.377158308E0
4.979272721E1,3.008743286E-1,-7.607480164E0,-2.869532776E0,8.136245950E0
4.980270821E1,1.725910950E-1,-7.422315216E0,-1.992506561E0,7.687043206E0
4.981269021E1,3.177891541E-1,-7.275171204E0,-1.111738129E0,7.366482719E0
4.982267121E1,5.273533630E-1,-7.022047577E0,-5.430706787E-1,7.062731731E0
4.983265221E1,6.956034851E-1,-6.797664185E0,-2.624043274E-1,6.838198491E0
4.984263321E1,8.177494812E-1,-6.603517914E0,6.185137939E-1,6.682643367E0
4.985261421E1,8.014334106E-1,-6.373296661E0,1.258283386E0,6.545569717E0
4.986259621E1,6.908134460E-1,-6.054309998E0,1.138083344E0,6.198961724E0
4.987257721E1,4.842430115E-1,-5.728437653E0,3.079096985E-1,5.757108442E0
4.988255821E1,2.624043274E-1,-5.361101532E0,-3.135978699E-1,5.376672697E0
4.989253921E1,9.490264893E-2,-4.959337006E0,-3.671864319E-1,4.973817038E0
4.990252021E1,-3.263214111E-2,-4.517006836E0,-2.336640930E-1,4.523164216E0
4.991250121E1,-1.043330383E-1,-4.071084137E0,-2.622546387E-1,4.080856396E0
4.992248321E1,-9.849517822E-2,-3.632196808E0,-5.834866333E-1,3.680083097E0
4.993246833E1,3.802093506E-2,-3.276386719E0,-9.360035706E-1,3.407676365E0
4.994244933E1,2.658471680E-1,-3.167113953E0,-1.120719452E0,3.370058990E0
4.995243033E1,5.378315735E-1,-3.402125244E0,-1.339115295E0,3.695530916E0
4.996241133E1,8.276289368E-1,-3.953279114E0,-2.139500885E0,4.570650878E0
4.997239333E1,1.169967041E0,-4.852459259E0,-3.677702179E0,6.200054601E0
4.998237433E1,1.862427063E0,-6.375092926E0,-5.361101532E0,8.535329754E0
4.999235533E1,3.030897217E0,-8.691675568E0,-6.815926208E0,1.145375101E1
5.000233633E1,4.880451050E0,-1.175535461E1,-8.197553101E0,1.513958525E1
