Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),label,window
177.8917184,-5.482499084,-13.71657623,-0.7071295166,14.78858654,0.0,0.0
177.9016964,-5.291047211,-15.60609695,0.9648934937,16.50686106,0.0,0.0
177.9116734,-5.234015808,-17.04774902,1.977388,17.94242825,0.0,0.0
177.9216514,-4.462969208,-17.41269012,1.217717743,18.01673411,0.0,0.0
177.9316294,-3.382066956,-14.8835495,-2.793640594,15.51653474,0.0,0.0
177.9416064,-3.449127502,-11.02891525,-9.36422699,14.87354024,0.0,0.0
177.9515844,-4.070036316,-9.61106369,-10.15862503,14.56486881,0.0,0.0
177.9615624,-4.139641571,-12.01611237,-2.678679657,12.98841458,0.0,0.0
177.9715394,-3.992497559,-16.01789062,3.984264679,16.98196755,0.0,0.0
177.9815174,-3.957620087,-18.18927521,5.53923111,19.42152339,0.0,0.0
177.9914954,-5.420078888,-18.35707626,5.081033936,19.8034444,0.0,0.0
178.0014734,-7.522756348,-17.79529449,4.925806732,19.93810275,0.0,0.0
178.0114504,-9.423653412,-17.14968704,4.149970093,20.00348122,0.0,0.0
178.0214284,-11.64892593,-16.14362915,2.807561646,20.10464225,0.0,0.0
178.0314064,-13.06468185,-14.91812759,1.434317322,19.88199459,0.0,0.0
178.0413834,-13.87584503,-14.10082718,0.6587800598,19.79409997,0.0,0.0
178.0513614,-14.38568481,-13.66493362,1.138831787,19.87398491,0.0,0.0
178.0613394,-16.00980743,-11.6387471,6.277196503,20.76481553,0.0,0.0
178.0713164,-16.89761124,-7.310198364,9.198371887,20.58101822,0.0,0.0
178.0812944,-14.04768768,-3.461851044,4.571343842,15.17297355,0.0,0.0
178.0912724,-10.26146118,-1.325792999,-2.649190979,10.68052084,0.0,0.0
178.1012494,-6.358327789,-0.5912704468,-17.01332062,18.17225939,0.0,0.0
178.1112274,-3.896247711,-1.244362335,-13.43650864,14.04524646,0.0,0.0
178.1212054,-3.406765594,-2.2839505,-4.799020386,6.31292946,0.0,0.0
178.1311824,-3.243904266,-2.773582306,0.5252577209,4.300182481,0.0,0.0
178.1411604,-2.888842621,-2.82103363,3.992946625,5.678667553,0.0,0.0
178.1511384,-2.570005646,-2.730921021,6.255641327,7.29355243,0.0,0.0
178.1611154,-2.328857117,-2.294428711,6.938521271,7.670140547,0.0,0.0
178.1710934,-2.602937164,-1.729952545,5.459147644,6.290493676,0.0,0.0
178.1810714,-2.998863831,-1.84177002,4.809797974,5.959820268,0.0,0.0
178.1910494,-2.782264252,-2.416574707,4.822970581,6.069750646,0.0,0.0
178.2010259,-2.763852539,-2.562221832,4.415368195,5.80511308,0.0,0.0
178.2110039,-2.653831329,-1.698667603,4.06599472,5.143987307,0.0,0.0
178.2209819,-2.317031708,-1.229692841,4.169579315,4.926070653,0.0,0.0
178.2309589,-1.696871338,-1.038690033,4.846920776,5.239359726,0.0,0.0
178.2409369,-0.9590556335,-0.9357041931,5.31574585,5.482014592,0.0,0.0
178.2509149,-0.2198927307,-1.102756805,5.126539307,5.248412203,0.0,0.0
178.2608919,0.3122506714,-1.583407288,4.816983032,5.080157936,0.0,0.0
178.2708699,0.3878434753,-2.173629913,4.32929718,4.859825474,0.0,0.0
178.2808479,0.1094224548,-2.784958649,3.6389328,4.583644824,0.0,0.0
178.2908249,-0.556842041,-3.696712646,2.944826202,4.758966149,0.0,0.0
178.3008029,-1.603166199,-4.766687622,2.126627655,5.460219586,0.0,0.0
178.3107809,-3.19555481,-5.847889252,1.175056458,6.766840985,0.0,0.0
178.3207579,-6.088439026,-8.109386444,-3.601809998,10.7612394,0.0,0.0
178.3307359,-11.60925842,-19.99242554,-41.10302582,47.15856965,0.0,0.0
178.3407139,-16.12222366,-30.30118835,-38.66085434,51.69864379,0.0,0.0
178.3506909,-17.77822998,-28.6722757,-22.34373596,40.46489085,0.0,0.0
178.3606689,-16.34286484,-24.67438934,-18.50781281,34.90635838,0.0,0.0
178.3706469,-12.69255569,-17.6107283,-11.66419418,24.64329822,0.0,0.0
178.3806239,-9.687554626,-11.68724625,-5.327122192,16.08784231,0.0,0.0
178.3906019,-8.901090088,-9.150321808,-2.523302765,13.01248826,0.0,0.0
