Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),label,window
141.7511785,3.768263855,-1.326541443,9.542206879,10.34472024,0.0,0.0
141.7612155,3.610491943,-1.487905884,9.798923035,10.54838417,0.0,0.0
141.7712525,3.439397736,-1.613345032,10.00235001,10.69950207,0.0,0.0
141.7812905,3.320544891,-1.651216278,10.15069153,10.80689928,0.0,0.0
141.7913275,3.180735626,-1.529219971,10.31594788,10.90295251,0.0,0.0
141.8013645,3.026107178,-1.357676697,10.54871384,11.05784673,0.0,0.0
141.8114015,2.895279236,-1.173709259,10.75663147,11.2011319,0.0,0.0
141.8214385,2.832110596,-1.065783691,10.89060287,11.30318434,0.0,0.0
141.8314765,2.814896393,-0.9816586304,10.92098969,11.32057026,0.0,0.0
141.8415135,2.868185577,-0.8515791321,10.80363373,11.21027106,0.0,0.0
141.8515505,2.956950989,-0.6786886597,10.56967026,10.99645883,0.0,0.0
141.8615875,3.050656128,-0.5002597046,10.25667114,10.71242575,0.0,0.0
141.8716245,3.150797882,-0.326920166,10.02180954,10.5105219,0.0,0.0
141.8816625,3.242856445,-0.1463955688,9.899064789,10.41772688,0.0,0.0
141.8916995,3.349434814,0.03068618774,9.755662994,10.31467962,0.0,0.0
141.9017365,3.442541199,0.1492396545,9.558522949,10.16064581,0.0,0.0
141.9117735,3.552113342,0.2315684509,9.342671814,9.997832253,0.0,0.0
141.9218115,3.710783386,0.3131488037,9.186696167,9.9127878,0.0,0.0
141.9318485,3.838617554,0.3168910217,9.070388031,9.854305844,0.0,0.0
141.9418855,3.972888336,0.2968327332,8.960217133,9.805990132,0.0,0.0
141.9519225,4.077371063,0.2847079468,8.9301297,9.821060526,0.0,0.0
141.9619595,4.161047058,0.2406994629,8.968000946,9.889251226,0.0,0.0
141.9719975,4.231849823,0.1871109009,9.012608185,9.958447153,0.0,0.0
141.9820345,4.276457062,0.1639091492,8.988208923,9.95504148,0.0,0.0
141.9920715,4.326602783,0.1419049072,8.916208649,9.911528909,0.0,0.0
142.0021085,4.374054108,0.1462458801,8.833131409,9.857887587,0.0,0.0
142.0121465,4.362677765,0.1746867371,8.823251953,9.844452639,0.0,0.0
142.0221835,4.329895935,0.1327738953,8.94644577,9.940046259,0.0,0.0
142.0322205,4.291875,0.1002914429,9.070238342,10.0349127,0.0,0.0
142.0422575,4.227957916,0.1146615601,9.157656555,10.08719232,0.0,0.0
142.0522945,4.127816162,0.1618135071,9.261091461,10.14065407,0.0,0.0
142.0623325,4.052672424,0.1990859985,9.353748779,10.19590139,0.0,0.0
142.0723695,3.980223083,0.08666976929,9.512867889,10.31233935,0.0,0.0
142.0824065,3.897295532,-0.07993377686,9.623637543,10.38314506,0.0,0.0
142.0924435,3.72440506,-0.2730322266,9.607321472,10.30758776,0.0,0.0
142.1024805,3.607647858,-0.4331991577,9.372459869,10.05215343,0.0,0.0
142.1125185,3.373684387,-0.5757028198,9.012608185,9.640554257,0.0,0.0
142.1225555,3.113824768,-0.8213420105,8.716673584,9.292518806,0.0,0.0
142.1325925,2.870879974,-1.125210114,8.517288208,9.058269594,0.0,0.0
142.1426295,2.580483856,-1.467548218,8.4152005,8.923463126,0.0,0.0
142.1526675,2.344275055,-1.68489624,8.376131744,8.859688701,0.0,0.0
142.1627045,2.119592285,-1.765877838,8.408614197,8.849620823,0.0,0.0
142.1727415,1.82889679,-1.793570251,8.584199066,8.958249345,0.0,0.0
142.1827785,1.633553009,-1.821412354,8.729696503,9.066070782,0.0,0.0
142.1928155,1.453926544,-1.852846985,8.846753082,9.154888554,0.0,0.0
142.2028535,1.299747162,-1.853894806,8.962163086,9.243734949,0.0,0.0
142.2128902,1.154100037,-1.888772278,9.17816391,9.4412976,0.0,0.0
142.2229272,1.054706726,-1.88967041,9.424401855,9.669674807,0.0,0.0
142.2329642,0.9857002258,-1.82066391,9.573791199,9.795095708,0.0,0.0
142.2430012,0.8437953186,-1.717378693,9.62513443,9.813490353,0.0,0.0
142.2530392,0.8231382751,-1.517095184,9.688752136,9.841293227,0.0,0.0
142.2630762,0.8629554749,-1.261127472,9.808503113,9.926825674,0.0,0.0
142.2731132,0.8276289368,-1.047371979,9.895921326,9.985550391,0.0,0.0
142.2831502,0.918639679,-0.8882528687,9.929451599,10.01133863,0.0,0.0
142.2931882,1.046922913,-0.7625143433,9.971214752,10.05497883,0.0,0.0
142.3032252,1.187480621,-0.7134164429,9.965526581,10.06135146,0.0,0.0
142.3132622,1.406175842,-0.7167095947,9.923763428,10.04848664,0.0,0.0
142.3232992,1.609602814,-0.7207511902,9.878707123,10.03489701,0.0,0.0
142.3333362,1.786834259,-0.698896637,9.79712677,9.983232248,0.0,0.0
142.3433742,2.006427612,-0.7075785828,9.72228241,9.952346179,0.0,0.0
142.3534112,2.133962402,-0.8065228271,9.683513031,9.948602878,0.0,0.0
142.3634482,2.146985321,-0.9035211182,9.638157349,9.915642867,0.0,0.0
142.3734852,2.212399292,-0.8512797546,9.519005127,9.809732232,0.0,0.0
142.3835232,2.313738556,-0.7668553162,9.453291779,9.762488342,0.0,0.0
142.3935602,2.381996613,-0.7596702576,9.405541077,9.732173946,0.0,0.0
142.4035972,2.435435486,-0.7393125916,9.359287262,9.699184871,0.0,0.0
142.4136342,2.504441986,-0.7152127075,9.303902435,9.66159197,0.0,0.0
142.4236712,2.552641754,-0.7438032532,9.230105896,9.605419203,0.0,0.0
142.4337092,2.612966309,-0.7879614258,9.198970642,9.595287229,0.0,0.0
