"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.919493029E1,1.043420197E1,-1.307680664E1,1.138981476E0,1.676820567E1
8.920490829E1,9.345515900E0,-1.016835480E1,-4.977149963E-1,1.381961747E1
8.921488629E1,8.645571442E0,-7.916287994E0,-2.558030548E0,1.199820993E1
8.922486429E1,7.140750732E0,-4.960384827E0,-4.652325439E0,9.861027870E0
8.923484229E1,5.285059662E0,-1.752106476E0,-6.148015137E0,8.294565863E0
8.924482029E1,3.805536346E0,1.610650635E-1,-6.897955627E0,7.879710698E0
8.925479829E1,2.847678223E0,8.303233337E-1,-7.162006531E0,7.751970436E0
8.926477629E1,2.220482483E0,1.244212646E0,-6.950346680E0,7.401751586E0
8.927475429E1,1.699266357E0,1.791923676E0,-6.255491638E0,6.725300904E0
8.928473229E1,1.408870239E0,2.149230652E0,-5.566624146E0,6.131183583E0
8.929471029E1,1.354832611E0,2.225721588E0,-4.879702606E0,5.531808521E0
8.930468829E1,1.311722260E0,2.294578400E0,-4.100423126E0,4.878439826E0
8.931466629E1,1.147064667E0,2.713407440E0,-3.186573486E0,4.339652967E0
8.932464429E1,8.934919739E-1,3.203787689E0,-2.397863617E0,4.100284550E0
8.933462229E1,6.044430542E-1,3.636238403E0,-1.758992157E0,4.084315676E0
8.934460029E1,2.444416809E-1,4.071682892E0,-1.206790466E0,4.253786141E0
8.935457829E1,-2.800675964E-1,4.489464111E0,-7.783813477E-1,4.565041444E0
8.936455629E1,-7.714956665E-1,4.803810425E0,-3.588038635E-1,4.878579750E0
8.937453429E1,-1.076261902E0,4.981790314E0,-3.233276367E-2,5.096824484E0
8.938451229E1,-1.184486847E0,5.109624481E0,1.363664246E-1,5.246891197E0
8.939449029E1,-1.110241241E0,5.212011566E0,9.445358276E-2,5.329786268E0
8.940446829E1,-8.786727905E-1,5.006339264E0,-4.243675232E-1,5.100547666E0
8.941444629E1,-5.631289673E-1,4.622836761E0,-1.027463379E0,4.769005657E0
8.942442429E1,-2.076182556E-1,4.293671265E0,-1.680704956E0,4.615570108E0
8.943440229E1,1.368154907E-1,3.883673859E0,-2.232607269E0,4.481760406E0
8.944438029E1,6.126759338E-1,3.336711273E0,-2.579136658E0,4.261567765E0
8.945435829E1,1.167272644E0,2.773432617E0,-2.398462372E0,3.847996317E0
8.946433629E1,1.847757568E0,2.106569366E0,-1.889670410E0,3.379748036E0
8.947431429E1,3.021616516E0,5.947132874E-1,-1.522034912E0,3.435176930E0
8.948429229E1,5.079387360E0,-2.430495758E0,-1.235830078E0,5.764959806E0
8.949427029E1,8.677754517E0,-7.826774139E0,-1.479223938E0,1.177921561E1
8.950424829E1,1.316123108E1,-1.505194931E1,-1.545835419E0,2.005414642E1
8.951422629E1,1.687650513E1,-2.098156860E1,-9.171427917E-1,2.694223074E1
8.952420429E1,2.156325897E1,-2.612008301E1,-7.292834473E-1,3.387867660E1
8.953418229E1,2.668036789E1,-3.167637863E1,-3.338058472E-2,4.141540907E1
8.954416029E1,3.013817734E1,-3.446852234E1,1.033301239E0,4.579799643E1
8.955413829E1,3.094395172E1,-3.479708908E1,1.365909576E0,4.658574101E1
8.956411629E1,2.878768570E1,-3.360122589E1,1.253942413E0,4.426449594E1
8.957409329E1,2.416784271E1,-2.783850952E1,2.249522095E0,3.693409784E1
8.958407129E1,1.977268250E1,-2.457634323E1,1.791474609E0,3.159374940E1
8.959404929E1,1.706406509E1,-2.345577347E1,2.054178314E0,2.907877706E1
8.960402729E1,1.475721222E1,-2.235526199E1,2.296524353E0,2.688507161E1
8.961400529E1,1.207284439E1,-1.920027283E1,1.492396545E0,2.272952476E1
8.962398329E1,9.615853729E0,-1.507545044E1,2.570155334E-1,1.788295014E1
8.963396129E1,8.290060730E0,-1.170565796E1,-1.462009735E0,1.441821791E1
8.964393929E1,7.439080353E0,-8.765621796E0,-4.545447693E0,1.236273176E1
8.965391729E1,6.588249664E0,-5.390889587E0,-5.826034698E0,1.031549342E1
8.966389529E1,5.456453247E0,-3.201242981E0,-7.176077271E0,9.566447807E0
8.967387329E1,4.217330017E0,-1.161584473E0,-8.140821075E0,9.241651300E0
8.968385129E1,3.093018036E0,3.902384949E-1,-8.232729950E0,8.803231741E0
8.969382929E1,2.403252411E0,1.277892609E0,-7.980803833E0,8.432191974E0
8.970380729E1,2.084864502E0,1.600022736E0,-7.491321716E0,7.938931528E0
8.971378529E1,1.870659943E0,1.787732391E0,-6.900500336E0,7.369685245E0
8.972376329E1,1.540895691E0,1.961670685E0,-6.221661987E0,6.703102960E0
8.973374129E1,1.203048248E0,2.229463806E0,-5.273234253E0,5.850199436E0
8.974371929E1,8.045768738E-1,2.411185913E0,-4.318070526E0,5.010678050E0
8.975369896E1,4.715194702E-1,2.450554047E0,-3.441194000E0,4.250807205E0
8.976367696E1,2.231858826E-1,2.504591675E0,-2.421514435E0,3.490920159E0
8.977365496E1,-1.670526123E-1,2.728675690E0,-1.502276001E0,3.119360636E0
8.978363296E1,-4.504133606E-1,3.034639435E0,-8.527766418E-1,3.184201108E0
8.979361096E1,-5.528004456E-1,3.264561310E0,-3.065625000E-1,3.325196151E0
8.980358896E1,-5.093907166E-1,3.387156372E0,1.032852173E-2,3.425261139E0
8.981356696E1,-2.615061951E-1,3.553909607E0,1.299298096E-1,3.565885688E0
8.982354496E1,-7.364685059E-2,3.732188873E0,3.098556519E-1,3.745753351E0
8.983352296E1,2.246827698E-1,3.837420044E0,3.333567810E-1,3.858419584E0
8.984350096E1,7.283853149E-1,3.777245178E0,2.213896179E-1,3.853198628E0
8.985347896E1,1.136885834E0,3.671265564E0,1.371148682E-1,3.845711992E0
8.986345696E1,1.500629425E0,3.451672211E0,-5.089416504E-3,3.763768806E0
8.987343496E1,1.766027527E0,3.103795624E0,-5.059478760E-2,3.571408732E0
8.988341296E1,1.912872162E0,2.746189270E0,7.589218140E-2,3.347595411E0
8.989339096E1,2.183060303E0,2.224075012E0,3.055146790E-1,3.131389654E0
8.990336896E1,2.313139801E0,1.623523865E0,5.635780334E-1,2.881677581E0
8.991334696E1,2.584076385E0,8.774752808E-1,7.505392456E-1,2.830322030E0
8.992332496E1,3.325634308E0,-3.516188049E-1,8.375083923E-1,3.447448280E0
8.993330296E1,4.420307922E0,-2.166744232E0,8.839118958E-1,5.001520063E0
8.994328096E1,6.339317322E0,-5.039719849E0,7.652087402E-1,8.134572188E0
8.995325896E1,8.907826080E0,-8.898246002E0,6.306385803E-1,1.260657973E1
8.996323696E1,1.185444855E1,-1.317275711E1,5.833369446E-1,1.773103951E1
8.997321496E1,1.542871582E1,-1.779215103E1,5.032534790E-1,2.355544893E1
8.998319296E1,1.941941711E1,-2.227547791E1,5.816903687E-1,2.955755471E1
8.999317096E1,2.363974091E1,-2.610870667E1,6.252497864E-1,3.522630908E1
9.000314896E1,2.782458847E1,-2.923046494E1,6.652166748E-1,4.036174324E1
9.001312696E1,3.043980011E1,-3.128314636E1,7.949967957E-1,4.365602704E1
9.002310496E1,3.065774689E1,-3.158476913E1,5.566923523E-1,4.402050649E1
9.003308296E1,2.852109009E1,-2.994702484E1,-7.484436035E-2,4.135556164E1
9.004306096E1,2.469280106E1,-2.762759811E1,-7.137158203E-1,3.706113857E1
9.005303896E1,2.066348007E1,-2.529469940E1,-4.339476013E-1,3.266480579E1
9.006301696E1,1.751567596E1,-2.297332672E1,9.505233765E-1,2.890460413E1
9.007299496E1,1.452639221E1,-1.959904358E1,2.008373566E0,2.447799306E1
9.008297296E1,1.197195419E1,-1.523726395E1,2.248623962E0,1.950790121E1
9.009295096E1,1.017045044E1,-1.121393051E1,1.936522980E0,1.526238582E1
9.010292896E1,8.998537445E0,-8.175698547E0,7.917036438E-1,1.218369885E1
9.011290696E1,7.796986084E0,-5.782624969E0,-1.044527893E0,9.763338673E0
9.012288496E1,6.511159973E0,-3.488345947E0,-2.978057098E0,7.964457654E0
9.013286296E1,5.317841492E0,-1.350791016E0,-4.311334534E0,6.977942387E0
9.014284096E1,4.238735504E0,1.222956848E-1,-4.960833893E0,6.526232284E0
9.015281896E1,3.141517181E0,9.613009644E-1,-5.073250122E0,6.044096007E0
9.016279696E1,1.996697845E0,1.490899658E0,-4.874164124E0,5.474217751E0
9.017277496E1,1.004561005E0,1.908082123E0,-4.480632477E0,4.972523262E0
9.018275296E1,2.189945984E-1,2.280657349E0,-3.767216034E0,4.409225921E0
9.019273096E1,-3.339555359E-1,2.674188995E0,-2.981949005E0,4.019307521E0
9.020270896E1,-5.200186157E-1,3.212319946E0,-2.331102448E0,4.002931103E0
9.021268696E1,-3.932322693E-1,3.721411285E0,-1.706152039E0,4.112722742E0
9.022266496E1,-1.559756470E-1,4.205205231E0,-1.326092377E0,4.412097055E0
9.023264296E1,5.987548828E-3,4.519551544E0,-1.063688049E0,4.643039336E0
9.024262096E1,9.879455566E-2,4.572541351E0,-7.827223206E-1,4.640102262E0
9.025259896E1,1.261875916E-1,4.452341309E0,-5.080435181E-1,4.483009553E0
9.026257696E1,1.459465027E-1,4.139940948E0,-2.011816406E-1,4.147395025E0
9.027255496E1,2.525248718E-1,3.878883820E0,-5.224136353E-2,3.887446161E0
9.028253296E1,6.062393188E-1,3.754342804E0,-1.697470093E-1,3.806761097E0
9.029251096E1,1.028810577E0,3.577859802E0,-3.408412170E-1,3.738409382E0
9.030248896E1,1.488205261E0,3.231330414E0,-3.839515686E-1,3.578221618E0
9.031246696E1,2.110760651E0,2.888992310E0,-2.529739380E-1,3.586862543E0
9.032244496E1,2.581232300E0,2.506837006E0,1.043330383E-1,3.599705174E0
9.033242296E1,2.841690674E0,1.966760101E0,6.503974915E-1,3.516584718E0
9.034240096E1,3.084785156E0,1.326541443E0,1.215173035E0,3.571030266E0
9.035237896E1,3.194506989E0,6.602769470E-1,1.940265198E0,3.795453805E0
9.036235696E1,3.297792206E0,-9.819580078E-2,2.539918213E0,4.163683511E0
9.037233496E1,3.483406219E0,-9.605525208E-1,2.773881683E0,4.555348464E0
9.038231296E1,4.117637329E0,-1.746717682E0,2.675985260E0,5.212183510E0
9.039229096E1,5.467829590E0,-2.977009277E0,1.876497803E0,6.502383306E0
9.040226896E1,7.698939972E0,-4.868475952E0,6.200106812E-1,9.130177875E0
9.041224696E1,1.104837479E1,-7.925119629E0,-1.068777466E0,1.363878264E1
9.042222496E1,1.503757919E1,-1.226294907E1,-2.566862183E0,1.957287637E1
9.043220296E1,1.952839050E1,-1.759022095E1,-3.495680695E0,2.651402821E1
9.044218096E1,2.421155182E1,-2.410617096E1,-3.856430511E0,3.438282676E1
9.045215896E1,2.808085556E1,-3.085862915E1,-3.869004364E0,4.190177367E1
9.046213696E1,2.949870712E1,-3.524031738E1,-3.337609406E0,4.607812201E1
9.047211496E1,2.647514465E1,-3.522579758E1,-2.409838715E0,4.413159211E1
9.048209296E1,2.040631485E1,-3.239698013E1,-1.859882355E0,3.833329062E1
9.049207096E1,1.495749573E1,-2.928120941E1,-1.625918884E0,3.292050296E1
9.050204896E1,1.209634552E1,-2.712913467E1,-1.426683197E0,2.973797149E1
9.051202696E1,1.105645798E1,-2.524006302E1,-1.199006653E0,2.758158192E1
9.052200496E1,1.087548431E1,-2.291285248E1,-1.996697845E0,2.544133978E1
9.053198296E1,1.086949677E1,-2.055256073E1,-3.301235046E0,2.348301227E1
9.054196096E1,1.112486572E1,-1.821352478E1,-4.452790375E0,2.180189130E1
9.055193896E1,1.099418747E1,-1.493504242E1,-5.747448120E0,1.941547862E1
9.056191696E1,9.727222137E0,-1.091470276E1,-6.522386627E0,1.600909473E1
9.057189496E1,7.763904877E0,-7.043003998E0,-6.176605682E0,1.216686410E1
9.058187296E1,5.833668823E0,-4.438420258E0,-5.312602386E0,9.052900664E0
9.059185096E1,4.211492157E0,-3.180735626E0,-4.482279053E0,6.924201818E0
9.060182896E1,2.685565338E0,-2.339634705E0,-3.671714630E0,5.115431562E0
9.061180696E1,1.360071716E0,-1.312470703E0,-2.945574646E0,3.499826341E0
9.062178496E1,3.610491943E-1,-1.992356873E-1,-2.311942291E0,2.348431080E0
9.063176296E1,-1.483415222E-1,8.696914673E-1,-1.772314453E0,1.979764374E0
9.064174096E1,-1.237925720E-1,1.550775146E0,-1.462009735E0,2.134877191E0
9.065171896E1,1.167572021E-2,2.113604736E0,-1.298998718E0,2.480898824E0
9.066169696E1,2.643502808E-1,2.878514099E0,-1.034947815E0,3.070316184E0
9.067167496E1,6.191125488E-1,3.379522247E0,-7.042854309E-1,3.507205289E0
9.068165296E1,7.325765991E-1,3.595672760E0,-3.851490784E-1,3.689697939E0
9.069163096E1,5.742059326E-1,3.723955994E0,-2.040257263E-1,3.773484755E0
9.070160896E1,4.505630493E-1,3.811823273E0,1.133143616E-1,3.840031754E0
9.071158696E1,3.258723450E-1,3.825444946E0,5.861810303E-1,3.883790677E0
9.072156496E1,1.892065430E-1,3.827690277E0,8.762777710E-1,3.931268842E0
9.073154296E1,2.339634705E-1,3.794459381E0,1.017134857E0,3.935381077E0
9.074152096E1,4.803511047E-1,3.650009766E0,1.087189178E0,3.838657159E0
9.075149896E1,8.602610779E-1,3.382815399E0,9.318122864E-1,3.612722420E0
9.076147967E1,1.113384705E0,3.147953796E0,7.602690125E-1,3.424506910E0
9.077145767E1,1.232686615E0,2.906356201E0,4.567002869E-1,3.189827238E0
9.078143567E1,1.408720551E0,2.534828796E0,5.298980713E-2,2.900458332E0
9.079141367E1,1.403780823E0,2.154020691E0,-1.342707825E-1,2.574574601E0
9.080139167E1,1.433868256E0,1.832489319E0,-2.987786865E-1,2.345903660E0
9.081136967E1,1.547931061E0,1.428629150E0,-4.073030090E-1,2.145452763E0
9.082134767E1,1.562301178E0,9.650431824E-1,-5.222639465E-1,1.909149796E0
9.083132567E1,1.690285034E0,6.246510315E-1,-5.203179932E-1,1.875628754E0
9.084130367E1,2.015708313E0,4.999603271E-2,-4.930746460E-1,2.075741365E0
9.085128167E1,2.843636627E0,-1.110091553E0,-4.361929321E-1,3.083640186E0
9.086125967E1,4.493954773E0,-3.158731384E0,-4.622387695E-1,5.512429423E0
9.087123767E1,8.108338623E0,-7.130122833E0,-9.663903809E-1,1.084055890E1
9.088121567E1,1.362526611E1,-1.377959518E1,-1.958377533E0,1.947717543E1
9.089119367E1,1.999377274E1,-2.295266968E1,-3.300636292E0,3.061813504E1
9.090117167E1,2.613205811E1,-3.376139282E1,-3.745511169E0,4.285726263E1
9.091114967E1,2.835837845E1,-3.972184799E1,-2.243684235E0,4.885751687E1
9.092112767E1,2.521760971E1,-3.757935333E1,-1.309027863E0,4.527526025E1
9.093110567E1,2.046978287E1,-3.517864563E1,-1.959425354E0,4.074786457E1
9.094108367E1,1.526690231E1,-3.156935120E1,-8.408015442E-1,3.507718900E1
9.095106167E1,1.105136856E1,-2.680431015E1,-1.945953369E-2,2.899317451E1
9.096103967E1,9.341474304E0,-2.367386993E1,3.995191956E-1,2.545338633E1
9.097101767E1,9.992171173E0,-2.266646484E1,3.796105957E-1,2.477410377E1
9.098099567E1,1.166628983E1,-2.146401535E1,-4.507127380E-1,2.443377611E1
9.099097367E1,1.299956726E1,-1.886526947E1,-1.729653168E0,2.297561406E1
9.100095167E1,1.412836990E1,-1.641770920E1,-2.905009003E0,2.185385753E1
9.101092967E1,1.442849579E1,-1.363619339E1,-4.331093445E0,2.031958738E1
9.102090767E1,1.323472824E1,-9.444909210E0,-5.672005005E0,1.722022016E1
9.103088567E1,1.122081619E1,-4.863835602E0,-6.139482880E0,1.368418294E1
9.104086367E1,9.485774231E0,-1.847757568E0,-5.823040924E0,1.128281553E1
9.105084167E1,8.302933960E0,-6.765930176E-1,-5.064568176E0,9.749171312E0
9.106081967E1,7.410340118E0,2.739303589E-2,-4.002676392E0,8.422310214E0
9.107079767E1,6.571634216E0,1.052611084E0,-3.061433716E0,7.325758852E0
9.108077567E1,5.895041199E0,1.982178040E0,-2.365081787E0,6.653882504E0
9.109075367E1,5.339995422E0,2.282603302E0,-2.158511353E0,6.195562945E0
9.110073167E1,4.678670654E0,2.392624512E0,-2.021396484E0,5.630333462E0
9.111070867E1,3.869902496E0,2.710413666E0,-1.902244263E0,5.093232844E0
9.112068667E1,3.049458618E0,3.081342316E0,-1.982327728E0,4.766916357E0
9.113066467E1,2.145039368E0,3.350782013E0,-2.025288391E0,4.464384286E0
9.114064267E1,1.292412415E0,3.409909058E0,-2.044298859E0,4.180546310E0
9.115062067E1,6.249504089E-1,3.424877930E0,-1.834135895E0,3.935023040E0
9.116059867E1,2.529739380E-2,3.765719147E0,-1.308578796E0,3.986685229E0
9.117057667E1,-3.894900513E-1,4.223018188E0,-9.092092896E-1,4.337308688E0
9.118055467E1,-5.595364380E-1,4.490811310E0,-6.707551575E-1,4.574973194E0
9.119053267E1,-4.755610657E-1,4.657265167E0,-4.366419983E-1,4.701801080E0
9.120051067E1,-1.037342834E-1,4.856949921E0,-3.261717224E-1,4.868994899E0
9.121048867E1,5.177732849E-1,4.996908875E0,-3.076103210E-1,5.033071784E0
9.122046667E1,1.173709259E0,4.891228638E0,-2.962339783E-1,5.038796045E0
9.123044467E1,1.915865936E0,4.655917969E0,-3.933819580E-1,5.050036018E0
9.124042267E1,2.570155334E0,4.449497223E0,-6.340814209E-1,5.177430176E0
9.125040067E1,3.028202820E0,4.186494141E0,-5.390290833E-1,5.194930015E0
9.126037867E1,3.493435364E0,3.837869110E0,-4.035607910E-1,5.205400202E0
9.127035667E1,3.849844208E0,3.396736450E0,-3.556604004E-1,5.146417517E0
9.128033467E1,4.072880402E0,2.840642853E0,-6.391708374E-2,4.966053964E0
9.129031267E1,4.420457611E0,1.701062622E0,1.761836243E-1,4.739736301E0
9.130029067E1,4.952900391E0,5.613327026E-2,3.188369751E-1,4.963469577E0
9.131026867E1,6.451883240E0,-2.375859375E0,7.379653931E-2,6.875823663E0
9.132024667E1,9.248517609E0,-6.149661713E0,-2.279759216E-1,1.110879787E1
9.133022467E1,1.255184830E1,-1.061307999E1,-6.457571411E-1,1.645002628E1
9.134020267E1,1.613524658E1,-1.516705994E1,-1.127904510E0,2.217336370E1
9.135018067E1,2.174677734E1,-2.109563141E1,-1.380579071E0,3.032909474E1
9.136015867E1,2.822515549E1,-2.830673584E1,-1.116827545E0,3.998972368E1
9.137013667E1,3.283706497E1,-3.415552322E1,-8.843609619E-1,4.738833925E1
9.138011467E1,3.341052246E1,-3.516786804E1,-9.252259827E-1,4.851698668E1
9.139009267E1,2.966366409E1,-3.313973557E1,-1.301842804E0,4.449572828E1
9.140007067E1,2.275463150E1,-3.008638504E1,-1.323697357E0,3.774541024E1
9.141004867E1,1.628418686E1,-2.749108200E1,-1.748963013E0,3.199989379E1
9.142002667E1,1.154623947E1,-2.574421463E1,-1.212478638E0,2.824093372E1
9.143000467E1,7.826624451E0,-2.398387527E1,7.394622803E-2,2.522870967E1
9.143998267E1,5.129233704E0,-2.124322449E1,9.458830261E-1,2.187414729E1
9.144996067E1,4.076921997E0,-1.807072174E1,1.100212097E0,1.855755221E1
9.145993867E1,4.367168427E0,-1.547062866E1,5.095404053E-1,1.608328768E1
9.146991667E1,5.290747833E0,-1.349099533E1,-6.944059753E-1,1.450796910E1
9.147989467E1,5.678591309E0,-1.119207596E1,-2.090852051E0,1.272323174E1
9.148987267E1,5.284760284E0,-8.171357574E0,-3.913162537E0,1.048868995E1
9.149985067E1,4.396806793E0,-4.928501129E0,-5.256319427E0,8.441026435E0
9.150982867E1,3.587140503E0,-2.552791443E0,-5.873186646E0,7.340207253E0
9.151980667E1,3.235671387E0,-1.286873932E0,-6.093678131E0,7.018441921E0
9.152978467E1,3.070564728E0,-5.026547241E-1,-6.057453461E0,6.809829069E0
9.153976267E1,2.898273010E0,1.068777466E-1,-5.746250610E0,6.436676578E0
9.154974067E1,2.554587708E0,5.815406799E-1,-5.119054871E0,5.750550468E0
9.155971867E1,1.998494110E0,1.112336884E0,-4.324207764E0,4.891834506E0
9.156969667E1,1.364562378E0,1.505120087E0,-3.625909882E0,4.156277112E0
9.157967467E1,7.467970276E-1,1.761985931E0,-2.896776123E0,3.471831236E0
9.158965267E1,2.329156494E-1,2.078128510E0,-2.091450806E0,2.957538550E0
9.159963067E1,-1.360670471E-1,2.429148560E0,-1.350042572E0,2.782425545E0
9.160960867E1,-3.308120728E-1,2.794688416E0,-8.547225952E-1,2.941134251E0
9.161958667E1,-4.308041382E-1,3.047961731E0,-6.412664795E-1,3.144341842E0
9.162956467E1,-4.206253052E-1,3.198249207E0,-5.530998230E-1,3.272864655E0
9.163954267E1,-4.514611816E-1,3.485950928E0,-4.757107544E-1,3.547107525E0
9.164952067E1,-4.043092346E-1,3.851341095E0,-4.402345276E-1,3.897447963E0
9.165949867E1,-1.704954529E-1,4.045936432E0,-5.595364380E-1,4.088000897E0
9.166947667E1,1.442999268E-1,4.023333435E0,-7.240443420E-1,4.090510311E0
9.167945467E1,4.706213379E-1,3.816164246E0,-9.833052063E-1,3.968813818E0
9.168943267E1,9.418414307E-1,3.500919800E0,-1.185085602E0,3.814175220E0
9.169941067E1,1.441352692E0,3.059637451E0,-1.255139923E0,3.607527566E0
9.170938867E1,1.865271149E0,2.570005646E0,-1.425635376E0,3.480890935E0
9.171936667E1,2.060764618E0,2.155667267E0,-1.323697357E0,3.262794334E0
9.172934467E1,2.410587158E0,1.462608490E0,-9.825567627E-1,2.985895483E0
9.173932267E1,3.234922943E0,8.951385498E-2,-9.108558655E-1,3.361903863E0
9.174930067E1,4.851261749E0,-2.468965759E0,-8.731343079E-1,5.512975240E0
9.175927821E1,7.686815186E0,-6.531966705E0,-7.906558228E-1,1.011824359E1
9.176925621E1,1.159129578E1,-1.202135147E1,-4.352947998E-1,1.670510433E1
9.177923421E1,1.659793442E1,-1.885239624E1,-1.719923401E-1,2.511839669E1
9.178921221E1,2.253354126E1,-2.668904984E1,3.064128113E-1,3.493078516E1
9.179919021E1,2.730052826E1,-3.334495880E1,1.905687103E0,4.313741722E1
9.180916821E1,2.827320557E1,-3.466820709E1,3.227887573E0,4.485173346E1
9.181914621E1,2.627605865E1,-3.268782532E1,2.383343811E0,4.200720784E1
9.182912421E1,2.250734573E1,-3.015539154E1,2.332000580E0,3.770101428E1
9.183910221E1,1.741628265E1,-2.653995987E1,2.690954132E0,3.185808540E1
9.184908021E1,1.369816452E1,-2.372880569E1,2.239792328E0,2.749022737E1
9.185905821E1,1.185789139E1,-2.259925461E1,2.747237091E0,2.566872043E1
9.186903621E1,1.046892975E1,-2.128393982E1,3.059936829E0,2.391584825E1
9.187901421E1,9.789642334E0,-1.916928726E1,2.242337036E0,2.164085827E1
9.188899221E1,9.915530548E0,-1.692440552E1,1.162332916E0,1.964953602E1
9.189897021E1,1.079495178E1,-1.490869720E1,-2.279759216E-1,1.840793876E1
9.190894821E1,1.167557053E1,-1.280661850E1,-1.966760101E0,1.744123189E1
9.191892621E1,1.129910339E1,-1.004171814E1,-3.739224243E0,1.557201460E1
9.192890421E1,9.495953064E0,-6.333629150E0,-5.187911682E0,1.253803854E1
9.193888221E1,7.327262878E0,-2.647843781E0,-6.314618683E0,1.002867225E1
9.194886021E1,5.623206482E0,-1.642085266E-1,-6.653963013E0,8.713359820E0
9.195883821E1,4.389322357E0,8.861572266E-1,-6.515201569E0,7.905648415E0
9.196881621E1,3.467090149E0,1.203048248E0,-6.236331482E0,7.236011991E0
9.197879421E1,2.654879150E0,1.340013428E0,-5.640420685E0,6.376391204E0
9.198877221E1,2.036664734E0,1.338217163E0,-4.701573029E0,5.295622471E0
9.199875021E1,1.551822968E0,1.394200745E0,-3.676205292E0,4.226870661E0
9.200872821E1,1.048120422E0,1.510209503E0,-2.926115112E0,3.455638698E0
9.201870621E1,5.439688110E-1,1.752106476E0,-2.280357971E0,2.926740789E0
9.202868421E1,1.510359192E-1,2.008074188E0,-1.708846436E0,2.641084992E0
9.203866221E1,-1.185534668E-1,2.130818939E0,-1.333726501E0,2.516599026E0
9.204864021E1,-2.368075562E-1,2.158361664E0,-1.109792175E0,2.438491657E0
9.205861821E1,-2.324665833E-1,2.115101624E0,-9.181906128E-1,2.317492091E0
9.206859621E1,-1.624122620E-1,2.078727264E0,-7.126679993E-1,2.203492786E0
9.207857421E1,-1.332229614E-1,2.119442596E0,-5.333409119E-1,2.189574800E0
9.208855221E1,-6.242019653E-2,2.322719879E0,-4.662803650E-1,2.369882127E0
9.209853021E1,2.694396973E-3,2.456391907E0,-4.288581848E-1,2.493549238E0
9.210850821E1,5.224136353E-2,2.679577789E0,-4.290078735E-1,2.714205969E0
9.211848621E1,3.474275208E-1,2.788401489E0,-7.740403748E-1,2.914623003E0
9.212846421E1,7.200027466E-1,2.822829895E0,-1.056353302E0,3.098815075E0
9.213844221E1,1.107546844E0,2.848576355E0,-1.287772064E0,3.316534962E0
9.214842021E1,1.469793549E0,2.793341217E0,-1.593735809E0,3.535964092E0
9.215839821E1,1.821412354E0,2.691403198E0,-1.835034027E0,3.732096464E0
9.216837621E1,2.019600220E0,2.514620819E0,-1.998344421E0,3.794138023E0
9.217835421E1,2.070644073E0,2.332749023E0,-1.959575043E0,3.683642115E0
9.218833221E1,2.368374939E0,1.993404694E0,-1.694476318E0,3.529038413E0
9.219831021E1,2.732717285E0,1.324445801E0,-1.313668213E0,3.308719482E0
9.220828821E1,3.346890106E0,-3.552113342E-1,-1.064436493E0,3.529996250E0
9.221826621E1,5.263354797E0,-3.756438446E0,-1.053808594E0,6.551659795E0
9.222824421E1,9.668693848E0,-9.598190460E0,-1.360670471E0,1.369161513E1
9.223822221E1,1.603540421E1,-1.764530640E1,-1.623374176E0,2.389825035E1
9.224820021E1,2.471166183E1,-2.749212982E1,-2.312541046E0,3.703824076E1
9.225817821E1,3.368340500E1,-3.720498184E1,-1.564097443E0,5.021183971E1
9.226815621E1,3.623574738E1,-3.788292206E1,1.895508270E0,5.245701214E1
9.227813421E1,3.656072159E1,-3.841775986E1,1.856888580E0,5.306654945E1
9.228811221E1,3.217918304E1,-3.578323837E1,-1.160386963E0,4.813820175E1
9.229809021E1,2.487242752E1,-2.491134659E1,-5.051994324E-1,3.520607996E1
9.230806821E1,1.940310104E1,-2.029255142E1,-1.074765015E0,2.809667406E1
9.231804621E1,1.652398819E1,-2.042682220E1,2.963836670E-2,2.627352526E1
9.232802421E1,1.418794601E1,-2.133034332E1,2.383942566E0,2.572867157E1
9.233800221E1,1.029903305E1,-1.810485077E1,3.177143097E0,2.107011963E1
9.234798021E1,7.053332520E0,-1.238240067E1,2.665956116E0,1.449760904E1
9.235795821E1,5.790708160E0,-8.753946075E0,1.621278534E0,1.062037744E1
9.236793621E1,6.386169891E0,-7.566166077E0,4.903802490E-1,9.913148227E0
9.237791421E1,7.376809845E0,-6.163133698E0,-2.775228882E-1,9.616577323E0
9.238789221E1,6.942712555E0,-3.862717438E0,-1.798360291E0,8.145915747E0
9.239787021E1,5.138963470E0,-1.167721710E0,-2.955154724E0,6.041974759E0
9.240784821E1,3.140169983E0,-5.628295898E-2,-4.146676941E0,5.201804009E0
9.241782621E1,1.580114136E0,6.586303711E-3,-4.802912292E0,5.056161642E0
9.242780421E1,-2.110610962E-2,5.174739075E-1,-4.608616333E0,4.637625386E0
9.243778221E1,-1.315015411E0,1.136287079E0,-4.274361420E0,4.614171584E0
9.244776021E1,-1.944905548E0,1.356479187E0,-3.845952301E0,4.518190177E0
9.245773821E1,-2.276615753E0,1.682800598E0,-3.407214661E0,4.429888135E0
9.246771621E1,-2.408341827E0,2.085912323E0,-3.051254883E0,4.411495998E0
9.247769421E1,-2.345023499E0,2.271825714E0,-2.757715302E0,4.273794680E0
9.248767221E1,-2.231260071E0,2.484533386E0,-2.528691559E0,4.188759799E0
