Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),label,window
227.2412274,4.986730042,0.899329834,0.3890409851,5.082088502,1.0,0.0
227.2511674,4.115841064,0.979712677,-0.6004014587,4.273226709,1.0,0.0
227.2611084,2.787802734,1.106349335,-2.073937225,3.646514576,1.0,0.0
227.2710494,1.632505188,1.034049683,-3.551065521,4.042820584,1.0,0.0
227.2809904,0.7628137207,1.021625519,-4.564907227,4.739618282,1.0,0.0
227.2909314,0.2854563904,1.070873108,-4.960534515,5.082829649,1.0,0.0
227.3008714,0.4049079895,1.089135132,-4.836741943,4.974358093,1.0,0.0
227.3108124,0.9482780457,0.9717791748,-4.385879517,4.591244401,1.0,0.0
227.3207534,1.780098267,0.7746391296,-3.576063538,4.069035026,1.0,0.0
227.3306944,2.732268219,0.3514691162,-2.449955292,3.686611058,1.0,0.0
227.3406354,3.537294159,-0.02769241333,-1.265917511,3.757095152,1.0,0.0
227.3505754,3.461701355,0.2089654541,0.04715194702,3.468323246,1.0,0.0
227.3605164,2.698139191,0.7929011536,1.371897125,3.129017266,1.0,0.0
227.3704574,1.729952545,0.9334588623,2.417921906,3.116155901,1.0,0.0
227.3803984,0.6834786987,0.6782395935,3.161425781,3.304809382,1.0,0.0
227.3903394,0.0592767334,0.9912387085,4.107608185,4.225933377,1.0,0.0
227.4002794,0.2145039368,1.74926239,5.215304718,5.505028079,1.0,0.0
227.4102204,1.14437027,2.191442871,6.473588104,6.92959942,1.0,0.0
227.4201614,2.446512451,1.929337921,8.536298676,9.087142734,1.0,0.0
227.4301024,3.473377075,1.855990448,12.50260071,13.10816819,1.0,0.0
227.4400434,4.23574173,1.958976288,18.76647491,19.33803705,1.0,0.0
227.4499834,4.438719635,0.6505471802,26.29506912,26.67500897,1.0,0.0
227.4599244,4.096980286,-1.583556976,33.99415878,34.27675206,1.0,0.0
227.4698654,4.123774567,-3.205583954,39.05303879,39.40077567,1.0,0.0
227.4798064,4.918771362,-3.051853638,40.17226135,40.58717414,1.0,0.0
227.4897474,5.445226593,-2.796784058,38.50128616,38.98488848,1.0,0.0
227.4996884,5.690566406,-3.30437851,35.46380264,36.06913863,1.0,0.0
227.5096284,5.787115631,-3.844455414,31.69104813,32.44369085,1.0,0.0
227.5195694,5.28416153,-3.974983978,27.35336838,28.14124415,1.0,0.0
227.5295104,4.211043091,-3.892505493,22.74699738,23.45869503,1.0,0.0
227.5394514,3.028502197,-3.789220276,18.19421494,18.82974968,1.0,0.0
227.5493924,2.061063995,-3.69282074,13.94155838,14.56886955,1.0,0.0
227.5593324,1.373094635,-3.144361267,10.57685532,11.11945435,1.0,0.0
227.5692734,0.5601351929,-1.819915466,8.753047943,8.957772716,1.0,0.0
227.5792144,-0.1718426514,-0.2667453003,7.877368927,7.883756983,1.0,0.0
