Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),label,window
207.9828705,-2.329156494,1.312620392,8.311765594,8.731173436,1.0,0.0
207.9929075,-2.4525,1.272354126,8.18363205,8.637446081,1.0,0.0
208.0029445,-2.549049225,1.188378754,8.073760529,8.549590931,1.0,0.0
208.0129815,-2.59874588,1.117725677,7.970625,8.457757015,1.0,0.0
208.0230185,-2.602937164,1.061742096,7.802524567,8.293489481,1.0,0.0
208.0330555,-2.560874634,1.001417542,7.715854797,8.191173984,1.0,0.0
208.0430925,-2.479893036,0.9903405762,7.802973633,8.247244476,1.0,0.0
208.0531295,-2.378853149,1.04138443,7.920030212,8.334884666,1.0,0.0
208.0631665,-2.160457306,1.168470154,8.07825119,8.443402191,1.0,0.0
208.0732035,-2.027683411,1.318757629,8.259374542,8.606270361,1.0,0.0
208.0832405,-2.105521545,1.372645569,8.413553925,8.780960453,1.0,0.0
208.0932775,-2.196532288,1.398691406,8.542286224,8.930383288,1.0,0.0
208.1033145,-2.181114349,1.546284485,8.723110199,9.123645492,1.0,0.0
208.1133515,-2.157463531,1.592987366,8.744964752,9.146948461,1.0,0.0
208.1233885,-2.102527771,1.548529816,8.655750275,9.041049742,1.0,0.0
208.1334255,-2.075284424,1.55391861,8.574469299,8.957845291,1.0,0.0
208.1434625,-2.092199249,1.513802032,8.477171631,8.861790629,1.0,0.0
208.1534995,-2.070644073,1.517095184,8.36265976,8.747755308,1.0,0.0
208.1635375,-2.067201233,1.536405029,8.400830383,8.786797624,1.0,0.0
208.1735745,-2.026485901,1.60541153,8.461005249,8.847180404,1.0,0.0
208.1836115,-2.052831116,1.667682037,8.612340546,9.009311219,1.0,0.0
208.1936485,-1.997745667,1.752705231,8.940907288,9.327528424,1.0,0.0
208.2036855,-1.954335938,1.847308502,9.214987335,9.599373378,1.0,0.0
208.2137225,-2.063608704,1.86976181,9.343569946,9.749707147,1.0,0.0
208.2237595,-2.08740921,1.835183716,9.358089752,9.762121711,1.0,0.0
208.2337965,-2.127675476,1.719324646,9.217382355,9.614739604,1.0,0.0
208.2438335,-2.15417038,1.595532074,8.974138184,9.365966515,1.0,0.0
208.2538705,-2.100581818,1.603764954,8.77684845,9.166110119,1.0,0.0
208.2639075,-1.999990997,1.609153748,8.780440979,9.14797702,1.0,0.0
208.2739445,-1.956880646,1.674118652,8.847950592,9.215111763,1.0,0.0
208.2839815,-1.963766327,1.749861145,9.050329742,9.424800298,1.0,0.0
208.2940185,-2.003733215,1.851200409,9.271120605,9.664138194,1.0,0.0
208.3040555,-2.129621429,1.911375275,9.472601624,9.8953941,1.0,0.0
208.3140925,-2.199226685,1.900597687,9.64624054,10.07466258,1.0,0.0
208.3241295,-2.099683685,1.997745667,9.780810699,10.20117235,1.0,0.0
208.3341665,-2.01960022,2.07453598,9.752519531,10.17320607,1.0,0.0
208.3442035,-1.901944885,2.020797729,9.729168091,10.11719969,1.0,0.0
208.3542405,-1.837578735,1.926643524,9.69997879,10.05873945,1.0,0.0
208.3642775,-1.85344574,1.759890289,9.643995209,9.976929314,1.0,0.0
208.3743155,-1.789678345,1.504521332,9.627379761,9.907218281,1.0,0.0
208.3843525,-1.712888031,1.114282837,9.69653595,9.909511646,1.0,0.0
208.3943895,-1.644929352,0.7024891663,9.861193542,10.02209667,1.0,0.0
208.4044265,-1.751058655,0.4297563171,10.05908203,10.21939471,1.0,0.0
