"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.416332271E1,4.007870590E1,-2.018103333E0,-1.994572266E1,4.481302556E1
7.417326371E1,3.813185440E1,-2.541714478E0,-1.926463898E1,4.279748763E1
7.418320371E1,3.377905609E1,-3.381617889E0,-1.606159973E1,3.755575796E1
7.419314371E1,2.884561523E1,-4.353995819E0,-1.132904114E1,3.129495121E1
7.420308471E1,2.397983368E1,-5.055137787E0,-6.340365143E0,2.531377237E1
7.421302471E1,1.938304276E1,-5.252726898E0,-1.901346130E0,2.017197569E1
7.422296571E1,1.542587173E1,-5.130281525E0,1.398691406E0,1.631666770E1
7.423290571E1,1.236488708E1,-4.899461517E0,3.215762787E0,1.368343108E1
7.424284571E1,1.029229706E1,-4.546046448E0,3.950584717E0,1.192497533E1
7.425278671E1,9.113049316E0,-3.878883820E0,4.034410400E0,1.069438520E1
7.426272671E1,8.991502075E0,-2.862647095E0,3.480412445E0,1.005759060E1
7.427266771E1,9.004524994E0,-1.536405029E0,2.308649139E0,9.421882595E0
7.428260771E1,8.565487976E0,-3.628454590E-1,9.843530273E-1,8.629495465E0
7.429254871E1,7.841443634E0,4.426295471E-1,-4.984634399E-1,7.869728393E0
7.430248871E1,7.102131042E0,8.402027893E-1,-1.832189941E0,7.382623250E0
7.431242871E1,6.233487396E0,9.153465271E-1,-2.782713318E0,6.887504468E0
7.432236971E1,5.158872070E0,9.057664490E-1,-3.291954346E0,6.186383217E0
7.433230971E1,3.987557831E0,8.418493652E-1,-3.546874237E0,5.402744179E0
7.434225071E1,2.904110870E0,6.462062073E-1,-3.608695679E0,4.676978395E0
7.435219071E1,2.071691895E0,4.324507141E-1,-3.445534973E0,4.043591495E0
7.436213171E1,1.491947479E0,2.335144043E-1,-2.998414764E0,3.357220183E0
7.437207171E1,1.091530151E0,3.053649902E-2,-2.322570190E0,2.566457254E0
7.438201171E1,7.051835632E-1,-1.552272034E-1,-1.590143280E0,1.746406308E0
7.439195271E1,2.820135498E-1,-3.125500488E-1,-1.008153534E0,1.092516692E0
7.440189271E1,-9.400451660E-2,-4.625381470E-1,-6.005511475E-1,7.638324864E-1
7.441183371E1,-4.263134766E-1,-5.855822754E-1,-3.622467041E-1,8.098595287E-1
7.442177371E1,-6.888674927E-1,-5.930667114E-1,-2.335144043E-1,9.385070717E-1
7.443171471E1,-8.011340332E-1,-4.831951904E-1,-2.851570129E-1,9.780633176E-1
7.444165471E1,-7.869136047E-1,-1.673519897E-1,-5.879772949E-1,9.964722822E-1
7.445159471E1,-8.711883545E-1,2.573149109E-1,-1.201551361E0,1.506288746E0
7.446153571E1,-9.979747009E-1,5.551954651E-1,-1.945504303E0,2.255921652E0
7.447147571E1,-1.044976959E0,6.819818115E-1,-2.606529694E0,2.889822327E0
7.448141671E1,-1.120719452E0,6.963519287E-1,-3.045866089E0,3.319370171E0
7.449135671E1,-1.114881592E0,6.548881531E-1,-3.224444733E0,3.474029834E0
7.450129671E1,-1.036295013E0,5.161267090E-1,-3.204236755E0,3.406967467E0
7.451123771E1,-8.866062927E-1,4.589456177E-1,-3.251837769E0,3.401639409E0
7.452117771E1,-4.552033997E-1,5.391787720E-1,-3.522175598E0,3.592164365E0
7.453111871E1,2.133064270E-1,6.677613831E-1,-4.018992462E0,4.079669755E0
7.454105871E1,1.003513184E0,4.622387695E-1,-4.489763489E0,4.623708422E0
7.455099971E1,2.216291199E0,3.980223083E-1,-4.711003418E0,5.221486535E0
7.456093971E1,4.209695892E0,2.290237427E-1,-4.474794617E0,6.147989772E0
7.457087971E1,6.554270325E0,-2.694396973E-1,-3.410358124E0,7.393348346E0
7.458082071E1,8.633895721E0,-7.129673767E-1,-2.484234009E0,9.012430106E0
7.459076071E1,1.015997223E1,-1.866768036E0,-2.005080414E0,1.052284211E1
7.460070171E1,1.323577606E1,-4.585713959E0,-2.323468323E0,1.419905087E1
7.461064171E1,1.861184647E1,-6.629114685E0,-4.053720245E0,2.016875401E1
7.462058271E1,2.397938461E1,-6.056555328E0,-6.183341675E0,2.549365535E1
7.463052271E1,2.852034164E1,-4.716541901E0,-8.816665649E0,3.022233029E1
7.464046271E1,3.291026276E1,-3.900139618E0,-1.140478363E1,3.504804664E1
7.465040371E1,3.613800064E1,-3.525468750E0,-1.340402618E1,3.870467592E1
7.466034371E1,3.697580841E1,-3.468137970E0,-1.540461594E1,4.020622565E1
7.467028471E1,3.499168442E1,-3.491190033E0,-1.557855423E1,3.846163983E1
7.468022471E1,3.066627914E1,-3.631897430E0,-1.293385391E1,3.347978394E1
7.469016471E1,2.592144608E1,-4.053420868E0,-9.019793243E0,2.774361652E1
7.470010571E1,2.157718002E1,-4.644841003E0,-5.065017242E0,2.264516826E1
7.471004571E1,1.769156021E1,-4.850213928E0,-1.777104492E0,1.843024629E1
7.471998583E1,1.457698700E1,-4.408332825E0,5.001100159E-1,1.523719326E1
7.472992583E1,1.261307098E1,-3.528013458E0,1.748963013E0,1.321345187E1
7.473986683E1,1.184067719E1,-2.214644623E0,2.120939484E0,1.223129884E1
7.474980683E1,1.058883041E1,-1.025816803E0,1.923949127E0,1.081097636E1
7.475974683E1,9.093290405E0,-2.209405518E-1,1.422940979E0,9.206601227E0
7.476968783E1,7.758965149E0,2.098635864E-1,9.394464111E-1,7.818448853E0
7.477962783E1,6.642886047E0,3.486250305E-1,6.442602539E-1,6.683153876E0
7.478956883E1,5.734275513E0,3.899391174E-1,5.376818848E-1,5.772613791E0
7.479950883E1,4.947361908E0,4.303550720E-1,4.757107544E-1,4.988777010E0
7.480944983E1,4.210294647E0,3.356021118E-1,4.278103638E-1,4.245259886E0
7.481938983E1,3.452121277E0,1.731898499E-1,4.507127380E-1,3.485724890E0
7.482932983E1,2.637964325E0,1.595681763E-1,5.010081482E-1,2.689856306E0
7.483927083E1,1.938768311E0,2.987786865E-1,4.839436340E-1,2.020468437E0
7.484921083E1,1.351389771E0,4.243675232E-1,4.330494690E-1,1.481173167E0
7.485915183E1,8.922944641E-1,4.532574463E-1,3.375480652E-1,1.056205671E0
7.486909183E1,6.313870239E-1,4.228706360E-1,2.727328491E-1,8.073737398E-1
7.487903183E1,4.671784973E-1,3.926335144E-1,2.630030823E-1,6.645204634E-1
7.488897283E1,4.025129700E-1,4.429289246E-1,1.290316772E-1,6.122514981E-1
7.489891283E1,3.427871704E-1,5.637277222E-1,-7.933502197E-2,6.645194013E-1
7.490885383E1,1.378633118E-1,7.090754700E-1,-4.233197021E-1,8.372537758E-1
7.491879383E1,-6.810836792E-2,7.744894409E-1,-1.040037231E0,1.298518420E0
7.492873483E1,-1.079255676E-1,7.664062500E-1,-1.588646393E0,1.767151332E0
7.493867483E1,-3.791615295E-1,7.173083496E-1,-1.911225586E0,2.076313554E0
7.494861483E1,-5.544470215E-1,7.090754700E-1,-2.292333069E0,2.462720126E0
7.495855583E1,-5.578898621E-1,7.194039917E-1,-2.741249542E0,2.888465380E0
7.496849583E1,-5.548960876E-1,7.394622803E-1,-3.097658386E0,3.232677158E0
7.497843683E1,-6.818321228E-1,9.171427917E-1,-3.591930542E0,3.769351531E0
7.498837683E1,-7.264393616E-1,1.203048248E0,-4.288881226E0,4.513262833E0
7.499831783E1,-2.050735474E-1,1.477577362E0,-4.704117737E0,4.934978592E0
7.500825783E1,6.111790466E-1,1.624871063E0,-4.818629608E0,5.121809944E0
7.501819783E1,1.514849854E0,1.188827820E0,-4.870421906E0,5.237278988E0
7.502813883E1,2.423460388E0,1.362167358E-1,-5.315596161E0,5.843567215E0
7.503807883E1,2.285746765E0,-5.292993164E-1,-6.584058380E0,6.989608057E0
7.504801983E1,1.642085266E0,-5.580395508E-1,-7.803422699E0,7.993826242E0
7.505795983E1,1.946103058E0,-5.028044128E-1,-7.358398132E0,7.627984823E0
7.506790083E1,5.136718140E0,-4.870870972E-1,-5.137466583E0,7.281256072E0
7.507784083E1,1.111768066E1,-1.514849854E-1,-3.643273773E0,1.170039379E1
7.508778083E1,1.993255005E1,3.637435913E-1,-4.995262299E0,2.055216549E1
7.509772183E1,2.842603775E1,-5.340893555E-1,-8.287216644E0,2.961423363E1
7.510766183E1,3.387186310E1,-1.519190826E0,-1.112785950E1,3.568529540E1
7.511760283E1,3.819113113E1,-1.202150116E0,-1.180011154E1,3.999062758E1
7.512754283E1,4.266637482E1,-7.292834473E-1,-1.034049683E1,4.390759922E1
7.513748383E1,4.633015594E1,-6.062393188E-1,-8.414152679E0,4.709191907E1
7.514742383E1,4.687068192E1,-5.292993164E-1,-7.715705109E0,4.750445333E1
7.515736383E1,4.331632324E1,-1.233435059E-1,-7.709118805E0,4.399715429E1
7.516730483E1,3.716261993E1,2.127076721E-1,-7.112459564E0,3.783771460E1
7.517724483E1,3.052108109E1,1.969903564E-1,-5.586682434E0,3.102879657E1
7.518718583E1,2.428579742E1,1.725910950E-1,-3.317102051E0,2.451189324E1
7.519712583E1,1.877530655E1,2.490820312E-1,-9.794132996E-1,1.880248463E1
7.520706583E1,1.420545959E1,3.519181824E-1,9.316625977E-1,1.424032738E1
7.521700683E1,1.057984909E1,4.361929321E-1,2.209854584E0,1.081697408E1
7.522694683E1,7.810308380E0,6.068380737E-1,2.771037598E0,8.309501718E0
7.523688783E1,5.638025665E0,9.066645813E-1,2.736758881E0,6.332394747E0
7.524682783E1,4.068838806E0,1.137334900E0,2.174228668E0,4.751447170E0
7.525676883E1,2.956651611E0,1.130299530E0,1.454525299E0,3.483534071E0
7.526670883E1,2.115700378E0,9.731263733E-1,7.604187012E-1,2.449775425E0
7.527664883E1,1.510209503E0,6.282435608E-1,1.799258423E-1,1.645538217E0
7.528658983E1,6.914122009E-1,4.201762390E-1,3.622467041E-2,8.098834053E-1
7.529652983E1,-2.185455322E-1,3.652404785E-1,2.305206299E-1,4.840480530E-1
7.530647083E1,-9.605525208E-1,2.956352234E-1,5.909710693E-1,1.165893707E0
7.531641083E1,-1.400487671E0,1.489402771E-1,9.376501465E-1,1.691962387E0
7.532635183E1,-1.626817017E0,3.293151855E-2,1.175655212E0,2.007432009E0
7.533629183E1,-1.599423981E0,2.604583740E-2,1.281036072E0,2.049363041E0
7.534623183E1,-1.481618958E0,1.654060364E-1,1.206341400E0,1.917762620E0
7.535617283E1,-1.239272919E0,5.298980713E-1,1.049168243E0,1.708023225E0
7.536611283E1,-9.749226379E-1,1.026415558E0,7.957452393E-1,1.623949979E0
7.537605383E1,-9.592053223E-1,1.447639618E0,4.861889648E-1,1.803362144E0
7.538599383E1,-1.255738678E0,1.711241455E0,1.249900818E-1,2.126228931E0
7.539593483E1,-1.743125153E0,1.866768036E0,-4.186793518E-1,2.588165489E0
7.540587483E1,-2.239942017E0,1.765129395E0,-9.653425598E-1,3.010798611E0
7.541581483E1,-2.636018372E0,1.444795532E0,-1.467847595E0,3.345235948E0
7.542575583E1,-2.960842896E0,1.026864624E0,-1.850002899E0,3.639169182E0
7.543569583E1,-2.986739044E0,6.436614990E-1,-1.986818390E0,3.644496887E0
7.544563683E1,-2.770438843E0,4.144880676E-1,-1.953737183E0,3.415292186E0
7.545557683E1,-2.231709137E0,1.983375549E-1,-1.850751343E0,2.906052992E0
7.546551683E1,-1.342707825E0,-5.643264771E-2,-1.981579285E0,2.394306874E0
7.547545783E1,-9.868977356E-1,-9.879455566E-2,-2.324366455E0,2.527134132E0
7.548539783E1,-1.138382721E0,-1.998344421E-1,-2.696492615E0,2.933755519E0
7.549533883E1,-1.234333191E0,-4.978646851E-1,-3.186573486E0,3.453360429E0
7.550527883E1,-1.043929138E0,-9.448352051E-1,-3.480113068E0,3.754156173E0
7.551521983E1,-1.035845947E0,-9.545649719E-1,-3.353476410E0,3.637303279E0
7.552515983E1,-5.915698242E-1,-5.122348022E-1,-3.225193176E0,3.318766393E0
7.553509983E1,6.791377258E-1,4.550537109E-1,-3.408861237E0,3.505515206E0
7.554504083E1,2.725083160E0,2.473306732E0,-3.902834015E0,5.364274207E0
7.555498083E1,5.302423553E0,5.120551758E0,-4.355941772E0,8.562124419E0
7.556492183E1,9.480086060E0,6.860832825E0,-4.227658539E0,1.244251403E1
7.557486183E1,1.640723099E1,7.016209717E0,-2.669548645E0,1.804302961E1
7.558480283E1,2.518632477E1,7.087311859E0,-1.228794708E0,2.619333658E1
7.559474283E1,3.299783066E1,7.824828186E0,-2.433938599E0,3.400012973E1
7.560468283E1,3.848886200E1,8.552165680E0,-5.904172211E0,3.986717052E1
7.561462383E1,4.248989182E1,8.996591492E0,-9.517208862E0,4.446242042E1
7.562456383E1,4.501079956E1,9.929451599E0,-1.314865723E1,4.793175641E1
7.563450483E1,4.470753021E1,1.091590027E1,-1.648985916E1,4.888594472E1
7.564444483E1,4.082834702E1,1.083192490E1,-1.805171127E1,4.593635594E1
7.565438583E1,3.478436554E1,9.790540466E0,-1.670436310E1,3.981008057E1
7.566432583E1,2.821737167E1,8.505462799E0,-1.314311874E1,3.226925056E1
7.567426583E1,2.251722519E1,6.660848694E0,-9.088799744E0,2.517932915E1
7.568420683E1,1.802267166E1,4.699477386E0,-5.523214417E0,1.942698327E1
7.569414683E1,1.452519470E1,3.632645874E0,-2.885399780E0,1.524804673E1
7.570408783E1,1.196461945E1,3.356619873E0,-1.178349609E0,1.248228838E1
7.571402783E1,1.010353958E1,3.194656677E0,-1.453477478E-1,1.059756903E1
7.572396825E1,8.393495636E0,2.819087677E0,1.890568542E-1,8.856284030E0
7.573390925E1,6.742429047E0,2.116897888E0,-3.296145630E-1,7.074620264E0
7.574384925E1,5.380561066E0,1.365310822E0,-1.196611633E0,5.678590531E0
7.575379025E1,3.714375916E0,7.229965210E-1,-1.926194458E0,4.246120288E0
7.576373025E1,1.963317261E0,1.335223389E-1,-2.417921906E0,3.117497269E0
7.577367125E1,7.119195557E-1,-4.905299377E-1,-2.604883118E0,2.744606553E0
7.578361125E1,-3.751199341E-1,-1.071471863E0,-2.516267395E0,2.760501498E0
7.579355125E1,-1.533560944E0,-1.419049072E0,-1.960772552E0,2.865333914E0
7.580349225E1,-2.474354553E0,-1.608105927E0,-1.197360077E0,3.184667373E0
7.581343225E1,-3.212170258E0,-1.761536865E0,-6.596781921E-1,3.722395090E0
7.582337325E1,-3.780238953E0,-1.919458466E0,-5.408253479E-1,4.273993378E0
7.583331325E1,-4.413871307E0,-2.043999481E0,-3.611988831E-1,4.877566856E0
7.584325425E1,-5.127138062E0,-1.992356873E0,-5.673202515E-2,5.500931660E0
7.585319425E1,-5.648803253E0,-1.846410370E0,7.708969116E-2,5.943412510E0
7.586313425E1,-6.034251709E0,-1.691632233E0,-2.769241333E-2,6.266943447E0
7.587307525E1,-6.248755646E0,-1.529219971E0,-2.429447937E-1,6.437738967E0
7.588301525E1,-5.949976959E0,-1.357227631E0,-4.102967834E-1,6.116586966E0
7.589295625E1,-5.595364380E0,-1.139879608E0,-6.578819275E-1,5.748063734E0
7.590289625E1,-5.372178497E0,-1.018781433E0,-9.288185120E-1,5.546252901E0
7.591283725E1,-4.947361908E0,-1.044078827E0,-1.052461395E0,5.164703809E0
7.592277725E1,-4.394860840E0,-1.029409332E0,-1.020278320E0,4.627683354E0
7.593271725E1,-3.642974396E0,-9.415420532E-1,-8.533753967E-1,3.858239683E0
7.594265825E1,-2.797831879E0,-6.761439514E-1,-6.765930176E-1,2.956824644E0
7.595259825E1,-2.191143494E0,-2.392025757E-1,-6.836283875E-1,2.307742502E0
7.596253925E1,-1.885030060E0,1.368154907E-1,-8.559201050E-1,2.074766500E0
7.597247925E1,-1.289867706E0,4.893324280E-1,-1.221609650E0,1.842697767E0
7.598242025E1,-3.442840576E-1,8.280780029E-1,-1.533710632E0,1.776657816E0
7.599236025E1,8.710386658E-1,1.114881592E0,-1.729653168E0,2.234584839E0
7.600230025E1,2.521656189E0,1.670526123E0,-2.070344696E0,3.665478771E0
7.601224125E1,4.050876160E0,2.589315491E0,-2.349065094E0,5.350911996E0
7.602218125E1,5.134323120E0,4.199517059E0,-2.417323151E0,7.059792394E0
7.603212225E1,6.293811951E0,6.070027313E0,-2.344424744E0,9.052824301E0
7.604206225E1,8.412955170E0,7.806715851E0,-2.202220459E0,1.168641955E1
7.605200225E1,1.147379013E1,9.714498596E0,-2.046693878E0,1.517261674E1
7.606194325E1,1.554607178E1,1.234393066E1,-1.941911774E0,1.994552565E1
7.607188325E1,2.062186661E1,1.550385956E1,-1.548679504E0,2.584626572E1
7.608182425E1,2.671180252E1,1.829735046E1,-1.381477203E0,3.240712741E1
7.609176425E1,3.218517059E1,1.943693069E1,-2.056872711E0,3.765514847E1
7.610170525E1,3.646986053E1,1.949680618E1,-3.030897217E0,4.146519645E1
7.611164525E1,4.012540878E1,1.934023178E1,-3.860621796E0,4.471014869E1
7.612158525E1,4.230083496E1,1.907348648E1,-4.513414307E0,4.662112647E1
7.613152625E1,4.212914200E1,1.868609207E1,-5.419180756E0,4.640476444E1
7.614146625E1,3.927487747E1,1.762300278E1,-6.578669586E0,4.354727455E1
7.615140725E1,3.461147507E1,1.551733154E1,-7.626191254E0,3.868979940E1
7.616134725E1,2.886208099E1,1.306019119E1,-8.286019135E0,3.274517409E1
7.617128825E1,2.310146027E1,1.095631622E1,-8.027357025E0,2.679844757E1
7.618122825E1,1.797641785E1,9.191486206E0,-6.858288116E0,2.132301886E1
7.619116825E1,1.371777374E1,7.756570129E0,-5.140610046E0,1.657611439E1
7.620110925E1,1.048045578E1,6.692582703E0,-3.143612823E0,1.282625893E1
7.621104925E1,8.290809174E0,5.717360687E0,-1.194665680E0,1.014164464E1
7.622099025E1,7.056925049E0,4.864284668E0,5.791456604E-1,8.590510239E0
7.623093025E1,6.123615875E0,4.029770050E0,1.798360291E0,7.547967791E0
7.624087125E1,5.153483276E0,3.072211304E0,2.263143768E0,6.412385819E0
7.625081125E1,3.997287598E0,1.907483368E0,1.964514771E0,4.845216117E0
7.626075125E1,2.628983002E0,7.141648865E-1,1.341510315E0,3.036648322E0
7.627069225E1,1.369053040E0,-3.302133179E-1,6.985972595E-1,1.572063991E0
7.628063225E1,2.884501648E-1,-1.088686066E0,1.219963074E-1,1.132838888E0
7.629057325E1,-7.418572998E-1,-1.677860870E0,-3.650907898E-1,1.870524161E0
7.630051325E1,-1.710343323E0,-2.126028900E0,-7.173083496E-1,2.821312538E0
7.631045425E1,-2.595901794E0,-2.353106689E0,-9.024732971E-1,3.618048544E0
7.632039425E1,-3.387455750E0,-2.428549805E0,-9.273216248E-1,4.269969087E0
7.633033425E1,-4.290228424E0,-2.573598175E0,-8.069718933E-1,5.067610002E0
7.634027525E1,-5.182971954E0,-2.711461487E0,-6.680607605E-1,5.887404084E0
7.635021525E1,-5.957910461E0,-2.767594757E0,-5.897735596E-1,6.595764600E0
7.636015625E1,-6.547234955E0,-2.789748688E0,-5.315446472E-1,7.136632470E0
7.637009625E1,-6.826254730E0,-2.790497131E0,-4.308041382E-1,7.387165904E0
7.638003725E1,-6.803951111E0,-2.887794800E0,-3.116519165E-1,7.397988675E0
7.638997725E1,-6.573580170E0,-3.022215271E0,-1.926493835E-1,7.237600098E0
7.639991725E1,-6.609056396E0,-2.722538452E0,-1.871109009E-2,7.147880258E0
7.640985825E1,-6.570885773E0,-2.392175446E0,1.350192261E-1,6.994088460E0
7.641979825E1,-5.984555054E0,-2.211351471E0,1.871109009E-1,6.382788184E0
7.642973925E1,-4.926704865E0,-1.988015900E0,2.658471680E-1,5.319332924E0
7.643967925E1,-4.103416901E0,-1.656904449E0,3.092568970E-1,4.436102168E0
7.644962025E1,-3.613485718E0,-1.434317322E0,2.658471680E-1,3.896821773E0
7.645956025E1,-2.906505890E0,-1.298998718E0,1.383123779E-1,3.186581942E0
7.646950025E1,-1.804946594E0,-9.910890198E-1,7.229965210E-2,2.060416679E0
7.647944125E1,-7.039860535E-1,-4.293072510E-1,-2.125579834E-2,8.248350673E-1
7.648938125E1,9.759704590E-2,3.218307495E-1,3.068618774E-2,3.377008392E-1
7.649932225E1,1.220262451E0,1.538500671E0,9.969268799E-2,1.966205329E0
7.650926225E1,3.052302704E0,3.104244690E0,-4.168830872E-1,4.373405812E0
7.651920325E1,5.395080872E0,4.887486420E0,-1.462009735E0,7.425085426E0
7.652914325E1,6.909930725E0,6.740483093E0,-2.764750671E0,1.004117031E1
7.653908325E1,9.001231842E0,8.534652100E0,-3.643124084E0,1.292806305E1
7.654902425E1,1.190773773E1,1.090542206E1,-3.785777435E0,1.658476888E1
7.655896425E1,1.522364227E1,1.351240082E1,-4.485123138E0,2.084371823E1
7.656890525E1,1.910806458E1,1.594753693E1,-5.647006989E0,2.552118245E1
7.657884525E1,2.368973694E1,1.830154175E1,-6.527925110E0,3.063925379E1
7.658878525E1,2.794838104E1,2.058324692E1,-7.467072144E0,3.550407333E1
7.659872625E1,3.071956833E1,2.264730469E1,-9.047785034E0,3.922313988E1
7.660866625E1,3.236075546E1,2.357881760E1,-1.085392914E1,4.148477927E1
7.661860725E1,3.397963898E1,2.329635498E1,-1.229603027E1,4.299451571E1
7.662854725E1,3.451342896E1,2.211022156E1,-1.337363937E1,4.311488033E1
7.663848825E1,3.253050247E1,2.014391052E1,-1.420156769E1,4.081292990E1
7.664842825E1,2.888109146E1,1.781714905E1,-1.472802292E1,3.699301155E1
7.665836825E1,2.426588882E1,1.557900330E1,-1.443792618E1,3.224891342E1
7.666830925E1,1.974888199E1,1.358230545E1,-1.328367645E1,2.740352936E1
7.667824925E1,1.595023132E1,1.176493469E1,-1.155342453E1,2.294134229E1
7.668819025E1,1.287517593E1,1.014694931E1,-9.325607300E0,1.885994929E1
7.669813025E1,1.041833496E1,8.710386658E0,-6.726562042E0,1.515451009E1
7.670807125E1,8.442593536E0,7.321724396E0,-4.125421143E0,1.191235213E1
7.671801096E1,6.773115234E0,5.909111938E0,-2.049388275E0,9.219147801E0
7.672795096E1,5.361251221E0,4.418960724E0,-6.716532898E-1,6.980067813E0
7.673789196E1,4.106710052E0,2.954406281E0,7.035369873E-2,5.059499340E0
7.674783196E1,3.065175934E0,1.529219971E0,4.252656555E-1,3.451763043E0
7.675777296E1,2.072140961E0,-6.735992432E-3,3.876937866E-1,2.108108158E0
7.676771296E1,9.449848938E-1,-1.413660278E0,-1.465452576E-1,1.706724156E0
7.677765396E1,-1.365161133E-1,-2.503693542E0,-1.046623535E0,2.717082779E0
7.678759396E1,-1.324745178E0,-3.333867188E0,-2.085762634E0,4.149701914E0
7.679753396E1,-2.554737396E0,-3.682492218E0,-3.013383636E0,5.400732639E0
7.680747496E1,-3.646417236E0,-3.755839691E0,-3.754791870E0,6.442138809E0
7.681741496E1,-4.371210022E0,-3.796105957E0,-4.325554962E0,7.226916578E0
7.682735596E1,-5.016967163E0,-3.715423737E0,-4.560865631E0,7.731482934E0
7.683729596E1,-5.496719513E0,-3.528013458E0,-4.412374420E0,7.882249196E0
7.684723696E1,-5.650898895E0,-3.389850769E0,-3.767515411E0,7.590646806E0
7.685717696E1,-5.580096130E0,-3.305875397E0,-2.867137756E0,7.091316089E0
7.686711696E1,-5.378914490E0,-3.263812866E0,-1.883682861E0,6.567606614E0
7.687705796E1,-5.039570160E0,-3.196303253E0,-9.156459045E-1,6.037551599E0
7.688699796E1,-4.450545044E0,-3.092868347E0,-3.876937866E-2,5.419842144E0
7.689693896E1,-3.677552490E0,-2.752775574E0,7.447013855E-1,4.653680891E0
7.690687896E1,-2.997666321E0,-2.119143219E0,1.469494171E0,3.954261558E0
7.691681996E1,-2.473157043E0,-1.550924835E0,1.925296326E0,3.496947175E0
7.692675996E1,-1.947599945E0,-1.312919769E0,1.973047028E0,3.067542736E0
7.693669996E1,-1.551673279E0,-1.239871674E0,1.785487061E0,2.670755656E0
7.694664096E1,-1.112785950E0,-1.285077667E0,1.571282501E0,2.314874917E0
7.695658096E1,-4.499642944E-1,-1.318308563E0,1.336420898E0,1.930395336E0
7.696652196E1,3.405418396E-1,-6.572831726E-1,9.575587463E-1,1.210334113E0
7.697646196E1,1.077609100E0,7.146139526E-1,2.821632385E-1,1.323454029E0
7.698640196E1,2.338586884E0,1.875899048E0,-7.800279236E-1,3.097810422E0
7.699634296E1,3.627257080E0,2.528691559E0,-2.086810455E0,4.889381638E0
7.700628296E1,4.136198730E0,3.103645935E0,-3.131637726E0,6.045486984E0
7.701622396E1,4.010011139E0,3.482059021E0,-3.687282257E0,6.465367337E0
7.702616396E1,4.140689392E0,3.662284241E0,-3.478915558E0,6.531499672E0
7.703610496E1,4.439468079E0,5.194647675E0,-2.166744232E0,7.168543914E0
7.704604496E1,5.956563263E0,8.623716888E0,-5.008584595E-1,1.049285462E1
7.705598496E1,9.861941986E0,1.231758545E1,5.975573730E-1,1.579043653E1
7.706592596E1,1.625544662E1,1.549353104E1,7.089257812E-1,2.246756829E1
7.707586596E1,2.381906799E1,1.795606018E1,-4.731660461E-1,2.983273342E1
7.708580696E1,3.150827820E1,1.965323090E1,-2.054178314E0,3.719194440E1
7.709574696E1,3.785388245E1,2.115625534E1,-2.600392456E0,4.344267024E1
7.710568796E1,4.254288162E1,2.232712051E1,-2.883753204E0,4.813224615E1
7.711562796E1,4.415487946E1,2.249851410E1,-4.672683105E0,4.977620399E1
7.712556796E1,4.225248550E1,2.183015396E1,-9.077124023E0,4.841716982E1
7.713550896E1,3.737981827E1,2.016890854E1,-1.418465286E1,4.477990690E1
7.714544896E1,3.147863983E1,1.774709473E1,-1.800216431E1,4.037254087E1
7.715538996E1,2.563060089E1,1.472353226E1,-1.961027023E1,3.547214122E1
7.716532996E1,2.043804886E1,1.176553345E1,-1.886482040E1,3.019971966E1
7.717527096E1,1.602133347E1,9.623936920E0,-1.584485046E1,2.450229732E1
7.718521096E1,1.270991959E1,8.140521698E0,-1.160177399E1,1.903710348E1
7.719515096E1,1.024110352E1,6.736740875E0,-7.636819153E0,1.444246813E1
7.720509196E1,8.062084808E0,5.328319702E0,-4.411925354E0,1.062324280E1
7.721503196E1,5.899382172E0,3.965852966E0,-1.990560608E0,7.381939535E0
7.722497296E1,3.780688019E0,2.728825378E0,-3.737727356E-1,4.677584409E0
7.723491296E1,1.817520447E0,1.575024719E0,3.429368591E-1,2.429339237E0
7.724485396E1,5.209167480E-2,1.927990723E-1,-6.271957397E-2,2.093293334E-1
7.725479396E1,-1.318308563E0,-1.042881317E0,-6.926097107E-1,1.818033861E0
7.726473396E1,-2.544408875E0,-1.685794373E0,-9.969268799E-1,3.210884986E0
7.727467496E1,-3.430416412E0,-2.037113800E0,-8.845106506E-1,4.086557046E0
7.728461496E1,-4.012855225E0,-1.972448273E0,-4.433779907E-1,4.493344332E0
7.729455596E1,-4.312981110E0,-1.826950836E0,-7.993377686E-2,4.684649914E0
7.730449596E1,-4.643643494E0,-1.739532623E0,5.538482666E-3,4.958772965E0
7.731443696E1,-4.926555176E0,-1.651216278E0,-1.088237000E-1,5.197047594E0
7.732437696E1,-5.106780396E0,-1.633553009E0,-2.640509033E-1,5.368186316E0
7.733431696E1,-5.127736816E0,-1.587299194E0,-4.065545654E-1,5.383167302E0
7.734425796E1,-5.003644867E0,-1.679657135E0,-4.700225830E-1,5.298927370E0
7.735419796E1,-4.856949921E0,-1.689985657E0,-4.331991577E-1,5.160782456E0
7.736413896E1,-4.667144623E0,-1.545536041E0,-3.159928894E-1,4.926537536E0
7.737407896E1,-4.174369354E0,-1.334924011E0,8.681945801E-3,4.382631287E0
7.738401996E1,-3.763024750E0,-1.154249725E0,5.008584595E-1,3.967808828E0
7.739395996E1,-3.580105133E0,-9.605525208E-1,9.334588623E-1,3.822454625E0
7.740389996E1,-2.975811768E0,-7.587721252E-1,1.082848206E0,3.256340131E0
7.741384096E1,-2.235002289E0,-5.017565918E-1,1.186432800E0,2.579654570E0
