Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),label
14.7281535,5.83756073,-10.6500531,0.7771838379,12.16982995,0.0
14.7380945,6.23423584,-10.5160817,0.5786965942,12.23881369,0.0
14.7480355,6.041885834,-10.33450928,0.06062393188,11.9712214,0.0
14.7579765,5.241799622,-9.920470276,-0.6747967529,11.24044236,0.0
14.7679175,4.283941498,-9.367520142,-1.361718292,10.39022931,0.0
14.7778585,3.665278015,-8.752598877,-1.957629089,9.688888568,0.0
14.7877995,3.525319061,-8.246052246,-2.226470032,9.240260869,0.0
14.7977405,3.554807739,-7.648045807,-1.957778778,8.658069096,0.0
14.8076825,3.690575409,-6.955136719,-1.501826935,8.015594661,0.0
14.8176235,4.025578766,-6.434968414,-0.9563612366,7.65040716,0.0
14.8275645,4.451443176,-6.127058716,-0.3689826965,7.582370545,0.0
14.8375055,4.80785202,-5.851781158,0.08517288208,7.574037113,0.0
14.8474465,5.003644867,-5.503455505,0.433049469,7.45063865,0.0
14.8573875,4.897365875,-5.147495728,0.6715036011,7.136653408,0.0
14.8673285,4.653822327,-4.968468018,0.7658074951,6.850561861,0.0
14.8772695,4.294569397,-5.0536409,0.6978488159,6.668553488,0.0
14.8872105,4.122876434,-5.400020599,0.5246589661,6.814220395,0.0
14.8971515,4.045637054,-5.716462555,0.4290078735,7.016350267,0.0
14.9070925,3.982618103,-5.778134308,0.3673361206,7.027305235,0.0
14.9170335,3.841012573,-5.621410217,0.193996582,6.811113352,0.0
14.9269755,3.885470123,-5.385500793,-0.09580078125,6.641511474,0.0
14.9369165,3.982169037,-5.14599884,-0.3409909058,6.515769264,0.0
14.9468575,3.955374756,-4.940476227,-0.3841012573,6.340412335,0.0
14.9567985,3.948040009,-4.909939728,-0.3168910217,6.308323704,0.0
14.9667395,4.055217133,-5.005890198,-0.1881587219,6.445085443,0.0
14.9766805,4.187541962,-5.123545532,-0.04400848389,6.617262519,0.0
14.9866215,4.174668732,-5.19285141,0.05613327026,6.663086051,0.0
14.9965625,3.941304016,-5.260959778,0.1633103943,6.575579474,0.0
15.0065035,3.697012024,-5.201383667,0.312999115,6.38907336,0.0
15.0164445,3.478167114,-5.051096191,0.3378474426,6.14209737,0.0
15.0263855,3.387904816,-5.014721832,0.3091072083,6.059775686,0.0
15.0363265,3.331472168,-5.063370667,0.1965412903,6.064244206,0.0
15.0462675,3.311713257,-5.191803589,0.0122744751,6.158118208,0.0
15.0562095,3.404819641,-5.379213867,-0.08442443848,6.366778314,0.0
15.0661505,3.515589294,-5.665418701,-0.01047821045,6.667566793,0.0
15.0760915,3.701203308,-5.88785614,0.2053729248,6.957581037,0.0
15.0860325,3.891607361,-6.022875366,0.5474116516,7.191612826,0.0
15.0959735,3.981420593,-6.144871674,0.902024231,7.377316961,0.0
15.1059145,4.048032074,-6.281687164,1.221909027,7.572266436,0.0
15.1158555,4.25445282,-6.292165375,1.613794098,7.76505282,0.0
15.1257965,4.679868164,-6.203699341,1.900148621,7.999851019,0.0
15.1357375,5.161865845,-6.179749146,1.978735199,8.29153493,0.0
15.1456785,5.683830414,-6.270759888,2.033371582,8.704191963,0.0
15.1556195,6.40503067,-6.4776297,2.026934967,9.332339994,0.0
15.1655605,7.520511017,-6.755601654,1.926044769,10.29105865,0.0
15.1755015,8.565487976,-7.10826828,1.719474335,11.26284397,0.0
15.1854435,9.695937195,-7.705675964,1.210832062,12.44406503,0.0
15.1953845,10.87518494,-8.302185516,0.743354187,13.70213513,0.0
15.2053255,11.61644348,-8.669072571,0.3766168213,14.49953167,0.0
15.2152665,12.76605286,-9.132059784,-0.2191442871,15.6976,0.0
15.2252075,14.08780426,-9.865085449,-0.6279441833,17.20989406,0.0
15.2351485,15.1025441,-11.06888214,-1.011596375,18.75180837,0.0
15.2450895,16.18733826,-12.27986389,-0.9687854004,20.34117799,0.0
15.2550305,16.84177734,-12.78296768,-0.8259823608,21.15967802,0.0
15.2649715,16.86288345,-12.32851273,-0.6280938721,20.89841062,0.0
15.2749125,16.41306885,-11.0760672,-0.382155304,19.80439689,0.0
15.2848535,15.83961136,-9.3654245,-0.2380050659,18.40274736,0.0
15.2947945,15.11032791,-7.637567596,-0.219743042,16.93229859,0.0
15.3047365,14.17701874,-6.373745728,-0.6012995911,15.55551529,0.0
15.3146775,13.07905197,-5.631139984,-1.118324432,14.28362655,0.0
15.3246185,11.79562088,-5.477858734,-1.681004333,13.11370977,0.0
15.3345595,10.5690715,-5.872887268,-2.26883194,12.30218174,0.0
15.3445005,9.332792358,-6.332431641,-2.531385956,11.55891944,0.0
15.3544415,7.992329865,-6.72686142,-2.767145691,10.80671534,0.0
15.3643825,6.987619171,-6.996151428,-2.838696899,10.28742711,0.0
15.3743235,6.160289612,-6.910679169,-2.775977325,9.665024821,0.0
15.3842645,5.610632629,-6.700067139,-2.769989777,9.167493743,0.0
15.3942055,5.690716095,-6.471492462,-2.680326233,9.024888535,0.0
15.4041465,6.152056732,-6.312373352,-2.40220459,9.13588782,0.0
15.4140875,6.617289276,-6.133046265,-1.990560608,9.23932386,0.0
15.4240285,6.965614929,-5.906267853,-1.481918335,9.252019955,0.0
15.4339705,7.293582916,-5.700296173,-0.9120533752,9.301697134,0.0
15.4439115,7.634274445,-5.518574066,-0.340841217,9.426185801,0.0
15.4538525,7.894732819,-5.464686127,0.1839674377,9.603303846,0.0
15.4637935,7.975714417,-5.608387299,0.6553372192,9.772179666,0.0
15.4737345,7.946375427,-5.754633179,1.002165985,9.862303084,0.0
15.4836755,7.981701965,-5.833668823,1.196461945,9.95845266,0.0
15.4936165,8.090226288,-5.956563263,1.254990234,10.1245942,0.0
15.5035575,8.352331238,-6.162984009,1.189875641,10.44794779,0.0
15.5134985,8.562045135,-6.259533234,1.118923187,10.66500644,0.0
15.52343946,8.777297516,-6.23184082,1.093775482,10.82003403,0.0
15.53338046,8.815767517,-6.10086319,1.093925171,10.77659319,0.0
15.54332146,8.634943542,-5.873486023,1.075663147,10.49843509,0.0
15.55326246,8.308023376,-5.626200256,1.070424042,10.09074771,0.0
15.56320446,7.841593323,-5.312752075,1.06129303,9.531120781,0.0
15.57314546,7.440128174,-5.116510162,1.034498749,9.088694689,0.0
15.58308646,7.163653107,-5.152435455,0.9521699524,8.875367292,0.0
15.59302746,6.877448273,-5.316643982,0.8385562134,8.733222458,0.0
15.60296846,6.565047913,-5.50764679,0.7149133301,8.599135324,0.0
15.61290946,6.212980042,-5.647156677,0.6462062073,8.420753054,0.0
15.62285046,5.823340302,-5.709427185,0.6496490479,8.181130419,0.0
15.63279146,5.373226318,-5.637576599,0.7018904114,7.819621546,0.0
15.64273246,4.920567627,-5.534141693,0.7312294006,7.441330962,0.0
15.65267346,4.482877808,-5.545218658,0.7445516968,7.169379376,0.0
15.66261446,4.23334671,-5.721252594,0.7183561707,7.153320292,0.0
15.67255546,4.24157959,-5.994434509,0.6885681152,7.375524968,0.0
15.68249646,4.293970642,-6.192622375,0.5909710693,7.558836059,0.0
15.69243846,4.676125946,-6.342311096,0.3848497009,7.889180768,0.0
15.70237946,5.273084564,-6.625971222,0.1350192261,8.469188016,0.0
15.71232046,5.810018005,-7.14688797,-0.1058299255,9.211162622,0.0
15.72226146,6.280339966,-8.004754028,-0.3351530457,10.1799354,0.0
15.73220246,6.673572235,-9.102870483,-0.5562432861,11.30080634,0.0
15.74214346,6.859335938,-10.25936554,-0.7021897888,12.36115453,0.0
15.75208446,6.765780487,-11.37319931,-0.7325765991,13.25375858,0.0
15.76202546,6.50562149,-12.26758942,-0.7276368713,13.90490261,0.0
15.77196646,6.342011719,-12.93056076,-0.5751040649,14.41357898,0.0
15.78190746,6.617139587,-13.53215973,-0.3487747192,15.06743266,0.0
15.79184846,7.162754974,-14.07148819,0.05972579956,15.78972469,0.0
15.80178946,7.540419617,-14.26234131,0.6078858948,16.14440562,0.0
15.81173046,7.738158417,-13.85593643,1.196162567,15.91530317,0.0
15.82167146,8.027357025,-13.12171326,1.737436981,15.48019725,0.0
15.83161346,8.499624939,-12.24992615,2.05821991,15.05126519,0.0
15.84155446,8.902736664,-11.29551086,2.093995514,14.53382617,0.0
15.85149546,8.990454254,-10.23586441,1.938618622,13.76079322,0.0
15.86143646,8.744964752,-9.236392822,1.731150055,12.83675354,0.0
15.87137746,8.479267273,-8.46085556,1.514849854,12.07389003,0.0
15.88131846,8.421038361,-7.817044373,1.301992493,11.56353122,0.0
15.89125946,8.396339722,-7.232809296,1.073567505,11.13393903,0.0
15.90120046,8.215066681,-6.718478851,0.9065148926,10.65115242,0.0
15.91114146,7.997718658,-6.219117279,0.812510376,10.1637147,0.0
15.92108246,7.791297913,-5.786965942,0.8180488586,9.739738288,0.0
15.93102346,7.636968842,-5.45375885,0.8204438782,9.420186136,0.0
15.94096446,7.521858215,-5.18581604,0.8396040344,9.174746533,0.0
15.95090546,7.430548096,-4.931794281,0.8155041504,8.955483619,0.0
15.96084746,7.201075287,-4.662953339,0.7345225525,8.610350893,0.0
15.97078846,7.023544464,-4.445605316,0.6132746887,8.334847888,0.0
15.98072946,6.88358551,-4.38198761,0.5343887329,8.177477374,0.0
15.99067046,6.836433563,-4.367767181,0.6224057007,8.136436743,0.0
16.00061146,6.853049011,-4.416715393,0.8975335693,8.202269328,0.0
16.01055246,6.881489868,-4.425397339,1.270258484,8.279649813,0.0
16.02049346,6.986421661,-4.393813019,1.650617523,8.416663156,0.0
16.03043446,7.216193848,-4.41476944,2.023641815,8.698204933,0.0
16.04037546,7.53413269,-4.50248703,2.364932098,9.090019179,0.0
16.05031646,7.886949005,-4.540507965,2.572550354,9.457176773,0.0
16.06025746,8.336015167,-4.663552094,2.52270401,9.879367516,0.0
16.07019846,9.240883484,-5.083279266,2.028132477,10.739971,0.0
16.08013946,10.22239243,-5.396278381,1.109792175,11.61244014,0.0
16.09008146,10.46369064,-5.139113159,-0.01571731567,11.65759636,0.0
16.10002246,9.90475296,-4.590354309,-1.170416107,10.97931499,0.0
16.10996346,8.995843048,-4.399650879,-2.331701202,10.28197211,0.0
16.11990446,8.604257355,-4.872367859,-3.549568634,10.50583888,0.0
16.12984546,8.469387817,-5.718558197,-4.318220215,11.09411843,0.0
16.13978646,8.293353882,-6.30563736,-4.170776825,11.22212816,0.0
16.14972746,8.472980347,-6.487209778,-3.351380768,11.18512582,0.0
16.15966846,9.131610718,-6.605314178,-2.35654953,11.51389662,0.0
16.16960946,9.905651093,-6.82745224,-1.668729858,12.14580944,0.0
16.17955046,10.78522202,-7.388934631,-1.319206696,13.13992676,0.0
16.18949146,11.52438492,-8.35442688,-1.140628052,14.27966836,0.0
16.19943246,11.88318878,-9.44026886,-0.9991722107,15.20944433,0.0
16.20937346,12.3978186,-10.63224014,-0.8734336853,16.35583452,0.0
16.21931446,13.04297699,-11.88633224,-0.6679110718,17.65928221,0.0
16.22925646,13.79291748,-12.69854324,-0.0817300415,18.74844668,0.0
16.23919746,14.53941513,-12.58223511,0.7252418518,19.24144507,0.0
16.24913846,15.34459076,-11.57423126,1.292861481,19.26371682,0.0
16.25907946,16.11159576,-9.862989807,1.59598114,18.95809172,0.0
16.26902046,17.07214828,-7.983797607,1.583856354,18.91316664,0.0
16.27896146,18.12356186,-6.172863464,1.088835754,19.17689498,0.0
16.28890246,18.61977997,-4.584516449,0.5279521179,19.18313662,0.0
16.29884346,18.53849899,-3.382516022,-0.05748046875,18.84464549,0.0
16.30878446,17.84214706,-2.613415375,-0.8271798706,18.05149241,0.0
16.31872546,16.5968866,-2.372865601,-1.685644684,16.85017905,0.0
16.32866646,15.14325943,-2.617157593,-2.37526062,15.55023096,0.0
16.33860746,13.69951172,-3.219804382,-2.815644836,14.35171131,0.0
16.34854846,12.38749008,-3.867507477,-3.013982391,13.32259789,0.0
16.35848946,11.24656265,-4.362528076,-2.846331024,12.39428994,0.0
16.36843146,10.26280838,-4.638554077,-2.443219299,11.52435423,0.0
16.37837246,9.474697266,-4.745132446,-2.098336487,10.8022769,0.0
16.38831346,8.838220825,-4.829856262,-1.751058655,10.22290885,0.0
16.39825446,8.346643066,-4.984335022,-1.394051056,9.821070432,0.0
16.40819546,7.96598465,-5.076842651,-0.9581575012,9.494698971,0.0
16.41813646,7.702532501,-4.937931519,-0.4077520752,9.158517149,0.0
16.42807746,7.543413391,-4.647086334,0.076640625,8.860269227,0.0
16.43801846,7.47680191,-4.328548737,0.4782554626,8.652608235,0.0
16.44795946,7.447911987,-4.127217407,0.8683442688,8.559166914,0.0
16.45790046,7.470365295,-4.057312775,1.179996185,8.582571619,0.0
16.46784146,7.527696075,-4.113146667,1.357077942,8.684805366,0.0
16.47778246,7.613168335,-4.301904144,1.440753937,8.862419719,0.0
16.48772346,7.636519775,-4.57733139,1.41231308,9.014600666,0.0
16.49766546,7.575746155,-4.85814743,1.252295837,9.086350814,0.0
16.50760646,7.502847748,-5.144202576,1.050216064,9.157428583,0.0
16.51755075,7.463030548,-5.458997955,0.8351133728,9.284120744,0.0
16.52749175,7.410040741,-5.799988861,0.6819818115,9.434705812,0.0
16.53743275,7.251670074,-6.124663696,0.6221063232,9.512373024,0.0
16.54737375,6.950646057,-6.285579071,0.6465055847,9.393505966,0.0
16.55731475,6.589596863,-6.280190277,0.7482939148,9.133647711,0.0
16.56725575,6.255192261,-6.118227081,0.9496252441,8.80124542,0.0
16.57719675,6.050867157,-5.902375946,1.107696533,8.525140865,0.0
16.58713775,6.030958557,-5.801934814,1.262324982,8.463354717,0.0
16.59707875,6.181695099,-5.868546295,1.426982574,8.642306936,0.0
16.60701975,6.308032379,-6.030210114,1.567091217,8.866255207,0.0
16.61696075,6.278094635,-6.147715759,1.681752777,8.946349742,0.0
16.62690175,6.027665405,-6.140381012,1.70719986,8.772203861,0.0
16.63684275,5.661526794,-5.970184937,1.540746002,8.370776073,0.0
16.64678475,5.215753784,-5.698499908,1.227297821,7.821972174,0.0
16.65672575,4.939278717,-5.455854492,0.8411009216,7.407447148,0.0
16.66666675,5.486091614,-5.751040649,0.3311114502,7.954954716,0.0
16.67660775,6.447242889,-6.882837067,-0.1158590698,9.431532764,0.0
16.68654875,7.056026917,-8.027656403,-0.3064128113,10.6922716,0.0
16.69648975,7.278614044,-8.840915222,-0.3968247986,11.458511,0.0
16.70643075,7.092550964,-9.253307648,-0.4553530884,11.66770449,0.0
16.71637175,6.808142395,-9.493857422,-0.4718188477,11.69216595,0.0
16.72631275,7.133715363,-10.12674133,-0.6207591248,12.40266612,0.0
16.73625375,8.337661743,-11.37798935,-0.9048683167,14.13485167,0.0
16.74619475,9.799671478,-13.01139267,-1.142723694,16.32898398,0.0
16.75613575,10.64002396,-14.42340637,-1.038839722,17.95338267,0.0
16.76607675,10.62206131,-15.17080215,-0.6939569092,18.53275481,0.0
16.77601775,10.03438339,-15.2233429,-0.1722917175,18.23372434,0.0
16.78595975,9.463171234,-14.88938736,0.4231700134,17.64722467,0.0
16.79590075,9.108858032,-14.31203796,1.098415833,17.00036007,0.0
16.80584175,8.865015106,-13.43680801,1.666035461,16.18369478,0.0
16.81578275,8.929830322,-12.37087463,2.03950882,15.39285565,0.0
16.82572375,9.109606476,-11.26856689,2.354304199,14.68020021,0.0
16.83566475,9.574090576,-10.28630951,2.246378632,14.23086753,0.0
16.84560575,9.923613739,-9.389075317,1.941762085,13.79866968,0.0
16.85554675,9.853409729,-8.539142761,1.838327179,13.16761517,0.0
16.86548775,9.598639526,-7.835605774,1.711690521,12.50841649,0.0
16.87542875,9.037306824,-7.182513885,1.507215729,11.64186925,0.0
16.88536975,8.356971588,-6.581064606,1.31052475,10.71759584,0.0
16.89531075,7.784262543,-6.024072876,1.046324158,9.898433795,0.0
16.90525175,7.290289764,-5.513634338,0.7818241882,9.173861648,0.0
16.91519275,6.970554657,-5.024750977,0.5480104065,8.610288614,0.0
16.92513475,6.773863678,-4.528981934,0.375718689,8.157087165,0.0
16.93507575,6.722969513,-4.096531219,0.2972817993,7.878341423,0.0
16.94501675,6.879992981,-3.722758484,0.2942880249,7.828144071,0.0
16.95495775,7.029681702,-3.444936218,0.3764671326,7.83745736,0.0
16.96489875,7.113357697,-3.188968506,0.4864883423,7.810636898,0.0
16.97483975,7.015610962,-2.967878265,0.6366261292,7.64410828,0.0
16.98478075,6.941365356,-2.860551453,0.7875123596,7.548872985,0.0
16.99472175,6.933431854,-2.929557953,0.9931846619,7.592180375,0.0
17.00466275,6.763984222,-3.007396088,1.015188904,7.471714817,0.0
17.01460375,6.409970398,-2.941533051,0.7785310364,7.095523079,0.0
17.02454475,6.099216614,-2.812052307,0.357456665,6.725760682,0.0
17.03448575,6.078709259,-2.725232849,-0.05448669434,6.661874296,0.0
17.04442675,6.397546234,-2.784060516,-0.5062472534,6.99541829,0.0
17.05436775,6.817722473,-2.959046631,-0.9720785522,7.495480865,0.0
17.06430975,7.266638947,-3.132236481,-1.505718842,8.054944828,0.0
17.07425075,7.445966034,-3.374732208,-2.104623413,8.441603365,0.0
17.08419175,7.314539337,-3.671564941,-2.557431793,8.574574754,0.0
17.09413275,6.962770844,-4.024081879,-2.814447327,8.520242164,0.0
17.10407375,6.612050171,-4.499942322,-2.781815186,8.468009453,0.0
17.11401475,6.434070282,-5.033582611,-2.313888245,8.490482501,0.0
17.12395575,6.542744293,-5.478457489,-1.383872223,8.645004435,0.0
17.13389675,6.889872437,-5.901028748,-0.2698887634,9.075534277,0.0
17.14383775,7.333998871,-6.292165375,0.8565188599,9.701160193,0.0
17.15377875,7.919730835,-6.581513672,1.827848969,10.45846502,0.0
17.16371975,8.776249695,-6.815327454,2.461930389,11.38122789,0.0
17.17366075,9.577533417,-6.8531987,2.807711334,12.10696996,0.0
17.18360175,10.18437149,-6.672674103,2.859952698,12.5070113,0.0
17.19354275,10.78267731,-6.59812912,2.710862732,12.92865865,0.0
17.20348375,11.46421005,-6.788982239,2.449655914,13.54692607,0.0
17.21342575,12.25067459,-7.195836182,2.161804504,14.37123812,0.0
17.22336675,13.1383287,-7.773784332,1.967658234,15.39217603,0.0
17.23330775,13.95398254,-8.131091309,1.92245224,16.26419679,0.0
17.24324875,14.35245392,-8.030799866,1.998344421,16.56743977,0.0
17.25318975,14.68206848,-7.722740479,2.067350922,16.7175894,0.0
17.26313075,15.32198776,-7.425159302,2.045496368,17.14877124,0.0
17.27307175,15.97642685,-7.183711395,2.053729248,17.63716894,0.0
17.28301275,16.53252045,-6.772217102,2.177970886,17.99807529,0.0
17.29295375,17.03846832,-6.064189453,2.285297699,18.22927267,0.0
17.30289475,17.45639923,-5.125940552,2.327958984,18.34177019,0.0
17.31283575,17.48289413,-4.029320984,2.246827698,18.08135088,0.0
17.32277675,17.06241852,-3.050656128,1.823507996,17.42864911,0.0
17.33271775,16.30140106,-2.490520935,1.164428558,16.53161411,0.0
17.34265875,15.4808075,-2.495610352,0.396076355,15.68567334,0.0
17.35259975,14.60572723,-2.916235657,-0.33230896,14.89772223,0.0
17.36254175,13.70011047,-3.435805206,-0.8155041504,14.14789141,0.0
17.37248275,12.84808228,-3.898942108,-0.9904902649,13.46313629,0.0
17.38242375,12.08975922,-4.170327759,-1.053509216,12.83213907,0.0
17.39236475,11.44205612,-4.380640411,-1.074914703,12.29902843,0.0
17.40230575,10.89629105,-4.572241974,-1.101259918,11.86791172,0.0
17.41224675,10.40815613,-4.824916534,-1.088835754,11.52367549,0.0
17.42218775,9.946216736,-5.045707397,-1.026714935,11.20002384,0.0
17.43212875,9.517807617,-5.246439972,-0.8201445007,10.89891881,0.0
17.44206975,9.135502625,-5.394781494,-0.4670288086,10.61975477,0.0
17.45201075,8.87624176,-5.501359863,-0.05523513794,10.44297271,0.0
17.46195175,8.771759033,-5.676944733,0.3966751099,10.45604175,0.0
17.47189275,8.785829773,-5.88665863,0.8916957092,10.61313695,0.0
17.48183375,8.691675568,-5.979315948,1.185834045,10.61619733,0.0
17.49177475,8.304730225,-5.908363495,1.276096344,10.27159799,0.0
17.50171675,7.576494598,-5.74161026,1.114582214,9.571397614,0.0
17.51165775,6.682104492,-5.554649048,0.7168592834,8.718860804,0.0
17.52159508,6.050268402,-5.500910797,0.398770752,8.186866644,0.0
17.53153608,5.941145325,-5.607339478,0.4827461243,8.183673234,0.0
17.54147708,6.348148956,-5.715265045,0.8382568359,8.582885542,0.0
17.55141808,6.824159088,-5.70763092,1.475032654,9.017866672,0.0
17.56135908,7.084018707,-5.534141693,2.177372131,9.249378072,0.0
17.57130008,7.109166412,-5.347779236,2.563569031,9.258016851,0.0
17.58124108,6.976691895,-5.304219818,2.437531128,9.096732142,0.0
17.59118208,6.715185699,-5.450166321,1.902393951,8.855344976,0.0
17.60112308,6.372099152,-5.638175354,1.12910202,8.582979686,0.0
17.61106408,6.206543427,-5.889802094,0.4040098572,8.565872633,0.0
17.62100508,6.0715242,-6.312373352,-0.1691482544,8.760027088,0.0
17.63094608,5.937253418,-6.77835434,-0.7285350037,9.040344515,0.0
17.64088708,5.991889801,-7.221882019,-1.190474396,9.459151789,0.0
17.65082908,6.124364319,-7.496261444,-1.474134521,9.791570177,0.0
17.66077008,6.374494171,-7.730823669,-1.54688324,10.13867143,0.0
17.67071108,6.759493561,-8.004005585,-1.502725067,10.58362137,0.0
17.68065208,7.213798828,-8.392298126,-1.384021912,11.15280584,0.0
17.69059308,7.863896942,-8.961264954,-1.167422333,11.97948328,0.0
17.70053408,8.583600311,-9.703271942,-0.8270301819,12.98135816,0.0
17.71047508,9.357640686,-10.6195166,-0.5454656982,14.16464277,0.0
17.72041608,10.20637573,-11.75251053,-0.3541635132,15.56974763,0.0
17.73035708,10.70873108,-12.91379562,-0.1598675537,16.77702585,0.0
17.74029808,10.5810466,-13.66957397,0.08083190918,17.28647835,0.0
17.75023908,9.985734558,-13.86865997,0.4195774841,17.09475561,0.0
17.76018008,9.280550995,-13.610896,0.8175997925,16.49404699,0.0
17.77012108,8.724008331,-13.01857773,1.238674164,15.72024176,0.0
17.78006208,8.43166626,-12.06461151,1.562001801,14.80161128,0.0
17.79000308,8.432414703,-10.85213287,1.736089783,13.85237934,0.0
17.79994508,8.458610229,-9.665400696,1.845362549,12.97587841,0.0
17.80988608,8.289761353,-8.713380432,1.697320404,12.14594741,0.0
17.81982708,7.890092468,-8.064629517,1.274000702,11.35406915,0.0
17.82976808,7.276219025,-7.714806976,0.7915539551,10.63429206,0.0
17.83970908,6.501280518,-7.601941681,0.3411405945,10.00862341,0.0
17.84965008,5.788911896,-7.673792267,0.1040336609,9.612981415,0.0
17.85959108,5.188660126,-7.777975616,0.01586700439,9.349831568,0.0
17.86953208,4.762496338,-7.805368652,-0.07529342651,9.143895246,0.0
17.87947308,4.543801117,-7.722441101,-0.1484912109,8.961265245,0.0
17.88941408,4.536316681,-7.621101837,-0.01317260742,8.869021127,0.0
17.89935508,4.7470784,-7.5154216,0.3291654968,8.895204612,0.0
17.90929608,4.888085175,-7.219487,0.6764433289,8.744823885,0.0
17.91923708,5.061275024,-6.668183441,0.8821156311,8.417796818,0.0
17.92917808,5.477858734,-5.964646454,0.9589059448,8.154964392,0.0
17.93911908,5.890101471,-5.131479034,0.8499325562,7.857974152,0.0
17.94906108,6.05401062,-4.459077301,0.4462220764,7.532166296,0.0
17.95900208,6.295757904,-4.051624603,-0.1222956848,7.487802464,0.0
17.96894308,6.616989899,-3.72320755,-0.5357359314,7.611428432,0.0
17.97888408,6.938670959,-3.453169098,-0.8481362915,7.796721534,0.0
17.98882508,7.16440155,-3.315904541,-1.113684082,7.972713762,0.0
17.99876608,7.341632996,-3.372337189,-1.145118713,8.159873162,0.0
18.00870708,7.410340118,-3.480562134,-0.950223999,8.241988782,0.0
18.01864808,7.533833313,-3.557202759,-0.9403445435,8.384305798,0.0
18.02858908,7.639363861,-3.561543732,-1.121318207,8.503048187,0.0
18.03853008,7.645950165,-3.498824158,-1.461710358,8.534572138,0.0
18.04847108,7.883655853,-3.484004974,-1.936223602,8.833984498,0.0
18.05841208,8.264014893,-3.739523621,-2.227667542,9.340261331,0.0
18.06835308,8.545729065,-4.215384064,-2.335293732,9.810838133,0.0
18.07829408,8.662635956,-4.788392487,-2.246678009,10.14975499,0.0
18.08823508,8.881929932,-5.491929474,-1.85464325,10.60611476,0.0
18.09817708,9.289232941,-6.277944946,-1.149908752,11.2705249,0.0
18.10811808,9.570797424,-6.96546524,-0.2766247559,11.84037122,0.0
18.11805908,9.720336456,-7.468569031,0.4152365112,12.26527152,0.0
18.12800008,9.542356567,-7.680079193,1.009351044,12.29060514,0.0
18.13794108,9.442364502,-7.602390747,1.399140472,12.20295811,0.0
18.14788208,9.588311005,-7.182962952,1.345252533,12.05571935,0.0
18.15782308,9.651479645,-6.771019592,0.8560697937,11.82077075,0.0
18.16776408,9.854756927,-6.621779938,0.102387085,11.87327616,0.0
18.17770508,10.19604721,-6.708749084,-0.6125262451,12.2205516,0.0
18.18764608,10.6514003,-6.769672394,-0.9662406921,12.65758325,0.0
18.19758708,11.12576385,-6.848258972,-1.064586182,13.10780745,0.0
18.20752808,11.52932465,-7.041207733,-1.190773773,13.56177995,0.0
18.21746908,11.90324707,-7.434440002,-1.31756012,14.09589137,0.0
18.22741008,12.30995132,-7.956254883,-1.40647522,14.72464145,0.0
18.23735108,12.95675629,-8.709638214,-1.41351059,15.67588414,0.0
18.24729308,13.61957794,-9.603429565,-1.229842529,16.7102147,0.0
18.25723408,13.81596954,-10.16730698,-0.7096742249,17.16854051,0.0
18.26717508,13.69367386,-10.00025436,-0.1035845947,16.95678392,0.0
18.27711608,13.7620816,-9.206155701,0.2332150269,16.55906344,0.0
18.28705708,13.92449387,-7.91329422,0.2179467773,16.0174672,0.0
18.29699808,13.92643982,-6.433321838,-0.2493814087,15.34260561,0.0
18.30693908,13.91521317,-5.086273041,-1.012793884,14.85022163,0.0
18.31688008,13.69547012,-4.093986511,-1.962868195,14.42842607,0.0
18.32682108,13.0654303,-3.649710388,-2.753823395,13.84230465,0.0
18.33676208,12.40889557,-3.543880463,-3.177442474,13.29044464,0.0
18.34670308,11.68110901,-3.711980896,-3.053799591,12.63142121,0.0
18.35664408,11.02876556,-3.954626312,-2.593207397,11.99989432,0.0
18.36658508,10.42866348,-4.096680908,-2.181713104,11.4148889,0.0
18.37652608,9.953252106,-4.167034607,-1.949695587,10.96506807,0.0
18.38646708,9.573192444,-4.220772858,-1.775158539,10.61188602,0.0
18.39640908,9.270521851,-4.222569122,-1.816322937,10.34754533,0.0
18.40635008,8.792266388,-4.243525543,-1.877845001,9.941718117,0.0
18.41629108,8.429121552,-4.19008667,-2.003882904,9.62405648,0.0
18.42623208,8.344846802,-4.170327759,-2.209704895,9.587017132,0.0
18.43617308,8.241561584,-4.170926514,-2.327360229,9.525574574,0.0
18.44611408,8.158783722,-4.2427771,-2.402054901,9.504566118,0.0
18.45605508,8.113877106,-4.374802551,-2.448009338,9.537643775,0.0
18.46599608,8.003107452,-4.485871582,-2.339485016,9.4681552,0.0
18.47593708,7.818990326,-4.583468628,-2.136058044,9.311688265,0.0
18.48587808,7.710466003,-4.719984741,-1.834435272,9.22467857,0.0
18.49581908,7.644004211,-4.851411438,-1.426234131,9.165213425,0.0
18.50576008,7.461833038,-4.934638367,-0.9972262573,9.001337029,0.0
18.51570108,7.251670074,-4.930447083,-0.7234455872,8.798829514,0.0
18.52564196,7.043303375,-4.909939728,-0.5132826233,8.60110979,0.0
18.53558296,6.879244537,-4.912783813,-0.4188290405,8.463738416,0.0
18.54552496,6.645879822,-5.002896423,-0.5150788879,8.334386449,0.0
18.55546596,6.456673279,-5.267546082,-0.6722520447,8.359880045,0.0
18.56540696,6.402186584,-5.572162628,-0.7357200623,8.519288317,0.0
18.57534796,6.324198761,-5.838009796,-0.765358429,8.640811413,0.0
